20031212 00:00,211700,213200,207000,209000,2915712
20031215 00:00,213900,214900,200900,200900,5563273
20031216 00:00,201000,204900,200200,201000,5139079
20031217 00:00,200000,201300,197900,199700,3975356
20031218 00:00,199000,201600,199000,200900,5357722
20031219 00:00,201900,204200,196500,197000,5969768
20031222 00:00,196500,198900,192500,198500,5602689
20031223 00:00,199200,199500,196000,198800,4851835
20031224 00:00,197100,205900,196500,204200,2991670
20031226 00:00,203700,209100,203400,207200,1701490
20031229 00:00,209100,211500,208600,211100,3570966
20031230 00:00,211800,215000,211500,212500,3172473
20031231 00:00,213500,215300,211800,213700,2513558
20040102 00:00,215400,217500,211800,212100,2106337
20040105 00:00,214200,223900,214200,221000,6248748
20040106 00:00,222400,224200,217100,221000,7124317
20040107 00:00,221000,228300,219300,225900,8731307
20040108 00:00,228300,237300,227100,234000,6902678
20040109 00:00,232300,241300,227900,229600,6649448
20040112 00:00,232600,240000,231000,238000,7360493
20040113 00:00,246200,248400,238600,240400,10204783
20040114 00:00,244000,245400,237800,242700,9154673
20040115 00:00,228500,234000,225000,228300,15974842
20040116 00:00,230300,230400,226200,226500,5702138
20040120 00:00,226700,228000,222500,227600,4838550
20040121 00:00,227000,229700,224300,226500,3706897
20040122 00:00,226300,228300,221800,221800,3295972
20040123 00:00,222500,227400,222500,226100,3578798
20040126 00:00,225200,230600,224300,230400,4352406
20040127 00:00,230300,232500,228000,229400,4616599
20040128 00:00,228400,233800,224200,224700,4351204
20040129 00:00,226200,228000,221900,227000,3330990
20040130 00:00,226500,228700,224200,225100,2249730
20040202 00:00,224600,228100,220900,221200,4277147
20040203 00:00,223000,224000,220000,223000,2840535
20040204 00:00,220000,220900,217000,217800,4478920
20040205 00:00,218200,229100,218100,225100,4950194
20040206 00:00,224500,228900,224000,227400,2939370
20040209 00:00,225600,228600,225000,226700,2902977
20040210 00:00,226300,231200,224400,229900,3953214
20040211 00:00,231200,238700,230500,238400,6085251
20040212 00:00,236100,239900,236000,237300,3135930
20040213 00:00,238500,241000,228300,229900,5054552
20040217 00:00,231000,234900,231000,231700,2810975
20040218 00:00,231600,234400,230500,232600,2375372
20040219 00:00,233100,236400,224200,224400,5472355
20040220 00:00,224900,225100,222100,223500,4642150
20040223 00:00,223800,225000,218900,221500,3292452
20040224 00:00,221300,227400,220000,223200,4007523
20040225 00:00,222200,229000,222100,228300,4468487
20040226 00:00,228400,231800,228000,230400,3194136
20040227 00:00,229600,240200,229500,239400,7822033
20040301 00:00,240900,243000,238700,240500,5059554
20040302 00:00,239900,241000,237700,238300,4010061
20040303 00:00,236000,241900,236000,238900,3753942
20040304 00:00,239600,252200,239000,251600,10381933
20040305 00:00,249600,274900,249000,268200,25848453
20040308 00:00,267900,267900,258000,260000,8562446
20040309 00:00,259000,272300,257500,270500,10543019
20040310 00:00,270300,281400,269400,276600,17326630
20040311 00:00,272900,280400,270900,271400,9784460
20040312 00:00,273300,277800,271700,275700,5555504
20040315 00:00,270000,273500,262600,264800,7721837
20040316 00:00,265800,266100,253900,258500,10250277
20040317 00:00,260900,263800,257800,261900,6424197
20040318 00:00,259200,260600,255900,256800,5295926
20040319 00:00,257000,269400,255600,258700,6236535
20040322 00:00,253000,261700,252500,258600,6987753
20040323 00:00,259200,260000,252300,253000,6632217
20040324 00:00,253000,257500,252700,254900,6428936
20040325 00:00,261000,269100,258900,268000,8364056
20040326 00:00,270500,273600,269100,270500,6849556
20040329 00:00,274000,279900,273300,279100,5680112
20040330 00:00,277200,279500,273400,279100,6025818
20040331 00:00,279000,279800,269500,270500,5793824
20040401 00:00,269000,272700,266200,269800,5017456
20040402 00:00,277400,279300,272300,275000,4505575
20040405 00:00,274800,283700,274400,283400,6552801
20040406 00:00,276900,281500,274300,278300,4298638
20040407 00:00,276200,277000,269200,273000,4353974
20040408 00:00,279000,280000,272000,275300,3346174
20040412 00:00,275000,281000,274900,280300,4013677
20040413 00:00,280300,280300,268400,269400,7299771
20040414 00:00,267800,270700,263100,266400,8143794
20040415 00:00,288200,295800,283400,292900,29184605
20040416 00:00,290700,293100,285000,291800,6685052
20040419 00:00,281300,287500,278300,283500,11377619
20040420 00:00,282600,284100,275600,276700,5989964
20040421 00:00,276000,281200,273700,277500,5102651
20040422 00:00,276200,281800,271100,278200,5906588
20040423 00:00,277400,280000,270500,277000,5283644
20040426 00:00,275800,276400,270000,271400,3871964
20040427 00:00,273400,274400,266900,269100,4578530
20040428 00:00,268300,270100,263400,265000,3689682
20040429 00:00,263200,270000,259800,268300,7534784
20040430 00:00,267200,269600,254900,257700,7440220
20040503 00:00,260000,263300,257400,261000,4225536
20040504 00:00,260600,265500,255000,261600,4743711
20040505 00:00,262000,267500,259600,266400,3473081
20040506 00:00,264100,267500,259000,265800,4135328
20040507 00:00,265500,275700,265500,267000,7001563
20040510 00:00,262600,266000,259400,261200,4205688
20040511 00:00,263500,271900,263500,270800,5037575
20040512 00:00,267900,273400,262400,272900,4240336
20040513 00:00,271000,277200,269000,271900,3570423
20040514 00:00,272400,273200,264500,270000,4416701
20040517 00:00,267000,270600,263600,266400,5203100
20040518 00:00,269600,272900,268000,270600,3324530
20040519 00:00,274000,275000,264200,264800,6238914
20040520 00:00,267000,270000,264700,267000,3325647
20040521 00:00,269600,272000,267300,271100,2762683
20040524 00:00,271600,279000,271300,273700,3930139
20040525 00:00,274700,285100,272900,284100,5449503
20040526 00:00,283100,287800,280000,285100,5565207
20040527 00:00,284400,286000,278200,281500,3757115
20040528 00:00,280800,282700,278000,280800,2224821
20040601 00:00,277900,282000,276100,280400,3116734
20040602 00:00,280300,291700,278000,289300,5362755
20040603 00:00,287100,289900,282900,284900,4204322
20040604 00:00,285600,292500,285100,288200,6125414
20040607 00:00,290000,299800,288100,298000,5052321
20040608 00:00,300000,304400,298700,303000,6973451
20040609 00:00,300300,307100,300000,302500,5836127
20040610 00:00,303200,309700,302000,307000,4407682
20040614 00:00,306300,306800,298700,300600,4074387
20040615 00:00,305600,311400,302600,306800,7664112
20040616 00:00,306200,333200,305300,327300,13803011
20040617 00:00,327400,331300,322000,328100,8812482
20040618 00:00,325800,334100,323900,329200,5928160
20040621 00:00,330500,335000,321200,322900,6519157
20040622 00:00,323200,330900,322900,330000,5908172
20040623 00:00,330000,338300,328900,336500,6787335
20040624 00:00,335500,337000,329800,331600,4232128
20040625 00:00,331700,336300,330000,334600,4526539
20040628 00:00,340800,341800,322100,324800,8860639
20040629 00:00,320600,326800,314100,324900,9912246
20040630 00:00,325100,329700,318900,324900,5967407
20040701 00:00,322500,324800,319000,322900,5912013
20040702 00:00,304500,311800,297300,310800,14771901
20040706 00:00,312600,314200,308000,309500,5759903
20040707 00:00,308000,313600,301300,302500,6672486
20040708 00:00,301200,306800,299500,300500,3801021
20040709 00:00,302700,305000,300400,301000,2926290
20040712 00:00,300200,300400,289300,291500,8639661
20040713 00:00,292500,296000,290200,291800,5140785
20040714 00:00,289600,299700,287400,295900,11194942
20040715 00:00,326600,336300,321100,328500,29563449
20040716 00:00,328500,329200,321200,321900,7561769
20040719 00:00,320500,322200,316600,319400,8919085
20040720 00:00,319500,322000,315500,322000,4708707
20040721 00:00,323100,327100,313400,316300,4998260
20040722 00:00,313400,317300,310600,316400,5482393
20040723 00:00,317400,317500,304800,306600,4710345
20040726 00:00,308900,314500,307800,312700,6404071
20040727 00:00,318000,327500,315700,324300,7007773
20040728 00:00,323000,324100,311600,322300,4854773
20040729 00:00,325000,328200,321300,326500,3842359
20040730 00:00,327100,330000,321600,323600,4121005
20040802 00:00,312100,322000,311300,315800,6133369
20040803 00:00,315000,317200,311500,313200,3565806
20040804 00:00,311900,321200,311900,317700,4678221
20040805 00:00,317200,323000,312500,313800,4171325
20040806 00:00,309200,311000,297000,297200,8126178
20040809 00:00,298500,304500,298100,302700,4638061
20040810 00:00,304200,315400,303500,315100,5254297
20040811 00:00,310400,311300,302600,310000,5465792
20040812 00:00,304500,308500,302800,304200,3831182
20040813 00:00,306700,312800,304000,308300,5275385
20040816 00:00,310000,317200,306400,307800,7084957
20040817 00:00,305900,311300,303500,308800,5271370
20040818 00:00,305200,318500,304900,317800,6140624
20040819 00:00,315300,318600,303600,306900,6421029
20040820 00:00,307000,309900,304900,307900,5006263
20040823 00:00,309000,312700,306000,310700,4287659
20040824 00:00,312500,319400,311900,319200,6198981
20040825 00:00,319300,331500,317300,330500,8632641
20040826 00:00,330500,351800,327400,346600,16513387
20040827 00:00,345800,347600,340000,343500,6415284
20040830 00:00,340100,347200,339600,341100,3620123
20040831 00:00,340700,349500,340000,343900,6173397
20040901 00:00,343400,359900,341900,358400,8824954
20040902 00:00,354700,358100,348300,357300,6764122
20040903 00:00,350300,359200,350100,352300,4954349
20040907 00:00,354000,361900,352300,358200,5032694
20040908 00:00,357500,365700,356800,363200,5752271
20040909 00:00,360800,363000,352800,357000,7893852
20040910 00:00,357400,362300,354600,358600,5267431
20040913 00:00,358800,360700,353200,355300,4413559
20040914 00:00,353000,355500,347800,354900,4251287
20040915 00:00,353800,354800,348000,351500,3842349
20040916 00:00,352000,367600,350800,362900,7767480
20040917 00:00,365500,373800,364000,371500,7605628
20040920 00:00,369000,379800,368700,377200,4089636
20040921 00:00,377500,388700,374600,384100,6568263
20040922 00:00,381000,381400,368100,369200,6953775
20040923 00:00,370400,375000,369300,372700,6629477
20040924 00:00,373600,380000,371500,373400,6246164
20040927 00:00,369700,379800,368300,375300,6584523
20040928 00:00,374700,382900,374500,379600,6056334
20040929 00:00,379300,388600,378200,386500,4638964
20040930 00:00,390000,392700,384500,387200,6421720
20041001 00:00,391200,391900,385800,386700,7208478
20041004 00:00,391800,391800,387600,387600,9693503
20041005 00:00,385600,396700,384000,396300,6295805
20041006 00:00,394700,407600,394700,406300,7315170
20041007 00:00,405400,409300,394600,395900,7410878
20041008 00:00,395700,397700,388400,390500,6269021
20041011 00:00,388000,389500,382000,386300,5212445
20041012 00:00,385000,385800,376500,383600,7657567
20041013 00:00,388600,397600,387400,396100,13182067
20041014 00:00,430300,457500,425500,449700,45244994
20041015 00:00,449200,456100,441900,455700,17323428
20041018 00:00,448000,477400,447000,476700,20112845
20041019 00:00,481000,483500,473100,474000,13827921
20041020 00:00,471800,476000,466500,474700,9232277
20041021 00:00,476700,481300,473100,479500,11619369
20041022 00:00,472000,476700,470200,474500,8278172
20041025 00:00,472100,478400,470600,475100,6754355
20041026 00:00,474500,480500,469700,479600,9326122
20041027 00:00,486600,506200,481700,503200,19779681
20041028 00:00,498900,522200,495000,521700,14983723
20041029 00:00,519600,532000,518000,523900,13861117
20041101 00:00,525000,532600,520400,523300,10032778
20041102 00:00,523500,540800,523500,535000,12450969
20041103 00:00,544200,561100,539900,553200,19561400
20041104 00:00,550900,555500,543700,544500,15816196
20041105 00:00,550000,550000,520400,547000,21009937
20041108 00:00,542700,554500,538600,543100,9083938
20041109 00:00,543000,545500,533800,540700,7966995
20041110 00:00,540000,553900,539100,547500,8724157
20041111 00:00,549500,554300,542300,553700,6920589
20041112 00:00,550700,556900,548400,555000,6570235
20041115 00:00,550800,554600,543400,551700,6462600
20041116 00:00,552300,552400,544800,549200,5099557
20041117 00:00,551700,554500,542200,549000,6868825
20041118 00:00,543000,554500,542900,554000,7869996
20041119 00:00,553600,569100,545000,551000,12944091
20041122 00:00,580000,632500,579000,613500,43626433
20041123 00:00,623200,625000,610500,612800,14941699
20041124 00:00,616800,652000,615500,640000,24099726
20041126 00:00,654200,657600,643400,646900,9320361
20041129 00:00,690000,695700,674100,684400,28534807
20041130 00:00,687500,687900,672100,672700,15927812
20041201 00:00,677900,679500,662700,677900,13836302
20041202 00:00,661100,669000,646600,652000,16848666
20041203 00:00,645500,650000,617500,627100,21455190
20041206 00:00,642500,662400,629500,658400,21175544
20041207 00:00,659300,667300,626000,628800,17927275
20041208 00:00,630800,644300,620500,632900,11929716
20041209 00:00,627500,644000,620700,639500,12898691
20041210 00:00,650400,660500,647000,651100,13258082
20041213 00:00,657800,659000,646000,649000,6749416
20041214 00:00,653400,658800,650200,652900,7170972
20041215 00:00,652400,654600,646600,652800,6771509
20041216 00:00,661600,675000,660500,666100,17549347
20041217 00:00,668300,670400,649000,649900,12012468
20041220 00:00,654800,660000,617600,627000,19846852
20041221 00:00,634800,637700,616000,637000,18396298
20041222 00:00,636600,643600,634000,637600,9843661
20041223 00:00,636400,642500,636000,640000,4275534
20041227 00:00,648000,651500,628800,631700,9286433
20041228 00:00,632900,642500,620500,642200,10634148
20041229 00:00,638400,649800,635700,644300,7735599
20041230 00:00,648100,650300,642200,648200,5850703
20041231 00:00,649600,650000,640300,644000,4515738
20050103 00:00,647800,651100,626000,633200,11706031
20050104 00:00,638000,654700,629700,639400,18513670
20050105 00:00,643500,652500,640500,645100,11824736
20050106 00:00,647300,649100,633300,645800,12210348
20050107 00:00,650000,696300,647500,692400,38890346
20050110 00:00,699000,707000,678800,689300,29670298
20050111 00:00,683500,691500,641400,645300,45379567
20050112 00:00,654500,659000,633000,655100,27534932
20050113 00:00,736500,744200,697300,698300,52085828
20050114 00:00,702500,717200,691900,702000,30329333
20050118 00:00,697400,707000,692100,706600,17235925
20050119 00:00,704900,714600,697500,699000,13012924
20050120 00:00,696400,712700,694700,704400,15618635
20050121 00:00,712600,716000,700000,705300,15515301
20050124 00:00,709800,717800,705500,708900,14652192
20050125 00:00,713900,728400,709400,720600,16901218
20050126 00:00,726800,727600,712200,722400,12601818
20050127 00:00,721600,729200,715500,725900,8529702
20050128 00:00,726000,739700,724400,739700,13849995
20050131 00:00,745800,778900,745100,768800,29267824
20050201 00:00,770500,777700,765800,775300,11720313
20050202 00:00,779000,799100,776900,796000,17884196
20050203 00:00,791000,794300,773300,778000,12716709
20050204 00:00,778700,789300,775300,788200,9550024
20050207 00:00,789400,793500,775000,789200,9061117
20050208 00:00,790400,813800,787900,808900,15471701
20050209 00:00,810400,819900,781000,788000,20885203
20050210 00:00,787200,792800,766600,784500,18775634
20050211 00:00,798700,817600,789400,812600,20241649
20050214 00:00,827300,847900,820500,846400,22089444
20050215 00:00,865600,890800,860000,883700,39474445
20050216 00:00,880900,902000,873500,901200,27664149
20050217 00:00,907200,908800,874500,878100,26104532
20050218 00:00,877700,878600,862500,867400,19699108
20050222 00:00,863100,883000,853000,853800,20730070
20050223 00:00,867200,884500,855500,882200,23421365
20050224 00:00,884800,893100,877300,889000,26452502
20050225 00:00,896200,899100,881900,889700,15663031
20050228 00:00,446700,451400,439600,448400,21678318
20050301 00:00,450400,451100,441600,444300,15501043
20050302 00:00,442500,448900,440800,441300,14565034
20050303 00:00,443700,444100,412200,418000,48716363
20050304 00:00,427700,430100,418500,428000,25480439
20050307 00:00,428300,432500,423500,427000,15496060
20050308 00:00,419000,421600,401000,405000,34431532
20050309 00:00,396300,400300,388300,394000,45111909
20050310 00:00,395100,402600,391000,398900,26536546
20050311 00:00,402100,405900,398000,402900,21415651
20050314 00:00,405200,407900,395200,403400,20006665
20050315 00:00,406400,411400,402500,409800,17411991
20050316 00:00,411300,423100,407800,411700,22480793
20050317 00:00,415300,428800,413200,423000,27124649
20050318 00:00,433300,434400,425000,429400,28059717
20050321 00:00,433300,439700,428600,437000,18341875
20050322 00:00,436500,439600,426800,428100,18971804
20050323 00:00,424500,434000,420200,425200,20709305
20050324 00:00,429100,430000,425000,425500,11916769
20050328 00:00,427900,429600,424700,425500,9185111
20050329 00:00,425600,428300,415000,417500,15863768
20050330 00:00,421500,428000,418200,427900,13519722
20050331 00:00,424500,425200,415900,417800,20285728
20050401 00:00,421000,421800,405700,409000,22123712
20050404 00:00,410000,413000,401600,410800,19446389
20050405 00:00,412200,422400,410900,418800,19279399
20050406 00:00,423700,428100,421500,423200,14319861
20050407 00:00,423300,435500,422500,435500,16917680
20050408 00:00,437400,444500,435400,437500,22504268
20050411 00:00,441500,442500,419100,419300,27825857
20050412 00:00,425700,431900,420100,427000,33833351
20050413 00:00,429500,429900,409300,410000,40859464
20050414 00:00,388000,395600,368400,372800,89741064
20050415 00:00,363500,372500,352800,353200,57820495
20050418 00:00,350800,363000,340000,356200,45656416
20050419 00:00,365100,374400,358700,370700,37029293
20050420 00:00,377500,377500,354400,355600,32543177
20050421 00:00,364000,372100,359000,371800,25958917
20050422 00:00,368400,368400,349000,354900,28794181
20050425 00:00,364800,370200,361100,370000,25599956
20050426 00:00,368400,375100,361200,361900,27809198
20050427 00:00,358900,363600,355100,359200,20750222
20050428 00:00,362900,363400,352400,355400,19304908
20050429 00:00,361300,362300,352200,360400,22100974
20050502 00:00,362500,366500,360200,364200,16040684
20050503 00:00,363800,367400,360300,362800,16761746
20050504 00:00,361100,372000,361000,371500,15110555
20050505 00:00,372900,372900,364700,366900,13509395
20050506 00:00,368800,373300,367900,372500,11111160
20050509 00:00,372400,374500,367500,369700,12094960
20050510 00:00,367500,372500,363300,363800,15059862
20050511 00:00,352300,356700,331100,356000,70129309
20050512 00:00,354200,355900,340000,341600,32994809
20050513 00:00,341700,352300,340700,347600,24370457
20050516 00:00,345600,357000,345300,355300,16475303
20050517 00:00,351400,354600,345400,353600,20203117
20050518 00:00,354500,361400,349900,358300,21846920
20050519 00:00,358800,376800,357800,375400,26750122
20050520 00:00,372500,376500,371900,375600,15674631
20050523 00:00,378500,399000,377800,397200,36355382
20050524 00:00,394500,399500,390300,397000,20348382
20050525 00:00,395200,399500,393200,397800,13658528
20050526 00:00,399400,409400,399400,407400,17696144
20050527 00:00,406600,407900,400100,405200,10907814
20050531 00:00,406700,407400,395800,395800,13113501
20050601 00:00,398900,407600,398600,402900,15281763
20050602 00:00,402700,403200,396000,400500,12541689
20050603 00:00,381700,385800,377700,382400,30827010
20050606 00:00,383500,386300,375600,378900,27884126
20050607 00:00,376600,377300,364500,365500,25817286
20050608 00:00,366300,372500,365700,369300,13797953
20050609 00:00,369700,379400,368200,376600,13601062
20050610 00:00,374000,374000,355200,358000,23216627
20050613 00:00,358900,366100,358200,359000,14789442
20050614 00:00,359200,361500,357500,359800,11979956
20050615 00:00,368700,373000,363000,371200,18875916
20050616 00:00,371900,380800,368200,379700,18733044
20050617 00:00,385600,386500,378300,382500,18651407
20050620 00:00,378500,380900,374500,376100,10927044
20050621 00:00,377200,381900,373800,378600,12745301
20050622 00:00,382600,386000,381400,385500,14646395
20050623 00:00,388300,397800,386500,389100,23555741
20050624 00:00,390900,391200,376800,378000,12419811
20050627 00:00,368600,381000,366800,371000,20245678
20050628 00:00,374800,375900,371700,372900,11696023
20050629 00:00,372300,372900,361200,363700,15594310
20050630 00:00,366100,371600,363100,368000,13762161
20050701 00:00,368300,369700,362900,365100,8182971
20050705 00:00,365500,381400,365000,379700,15552508
20050706 00:00,377600,381600,372000,373900,13547325
20050707 00:00,368200,377600,368000,376600,13094665
20050708 00:00,378700,382800,374700,382500,10004061
20050711 00:00,383700,386500,377800,381000,13089939
20050712 00:00,382300,384000,379100,382500,13324539
20050713 00:00,382900,385000,379000,384100,19490674
20050714 00:00,408000,420100,402300,407500,68373932
20050715 00:00,409700,415700,404600,415600,23355621
20050718 00:00,414100,421000,413700,414400,20269589
20050719 00:00,415000,432300,410700,432100,23101944
20050720 00:00,428600,438000,426500,436400,15782971
20050721 00:00,436500,440400,430000,433000,13692030
20050722 00:00,434400,440000,433900,439600,10262259
20050725 00:00,439900,442800,437300,438200,10232029
20050726 00:00,440100,441100,433600,435800,9089247
20050727 00:00,438100,440700,426700,439900,9715840
20050728 00:00,439400,439900,433000,437400,8564267
20050729 00:00,435600,443800,422600,426600,18986872
20050801 00:00,425700,430800,420800,427100,10718537
20050802 00:00,428900,435000,426100,431900,10285038
20050803 00:00,431900,433100,427700,432000,8188876
20050804 00:00,428900,430000,422900,426600,9324024
20050805 00:00,424900,433600,424500,430000,8214792
20050808 00:00,430000,432500,426100,427100,5783204
20050809 00:00,429300,438900,429100,438200,12767738
20050810 00:00,440000,442900,433100,434200,12245540
20050811 00:00,432800,441200,432500,439800,9150751
20050812 00:00,434600,462200,433600,461100,30955299
20050815 00:00,464900,483300,464500,476800,36876673
20050816 00:00,473900,475000,462100,462900,18477171
20050817 00:00,464200,474400,463700,471700,17206648
20050818 00:00,469700,470000,457500,462800,15239358
20050819 00:00,462600,467000,457700,458300,13010880
20050822 00:00,461500,467500,452600,458600,13302089
20050823 00:00,458500,461000,453200,457200,10148215
20050824 00:00,456100,471200,455900,457800,19786862
20050825 00:00,461200,464900,458100,460300,9349233
20050826 00:00,461200,463400,453600,457500,8990454
20050829 00:00,453300,460300,452600,458400,8645566
20050830 00:00,459900,467900,459200,466000,17493711
20050831 00:00,468300,470300,462700,469200,13002077
20050901 00:00,469500,471700,460900,462600,11706786
20050902 00:00,463000,468000,461200,462100,7584623
20050906 00:00,467000,488800,465500,488000,27704336
20050907 00:00,490500,494000,479200,486400,32749537
20050908 00:00,493500,501200,491400,497500,23803914
20050909 00:00,500400,513500,497900,512800,21255403
20050912 00:00,510500,516300,505800,514000,15529378
20050913 00:00,510200,512900,503200,508200,16436999
20050914 00:00,511900,511900,494600,496100,15970447
20050915 00:00,500000,501800,493300,499200,13563998
20050916 00:00,502300,512000,499500,512000,17938816
20050919 00:00,510500,528900,510500,526600,23847579
20050920 00:00,529800,538100,529200,532300,24151915
20050921 00:00,529900,530500,518600,521000,14896179
20050922 00:00,519900,524700,513200,519100,15766023
20050923 00:00,521000,535000,518400,532100,19317752
20050926 00:00,540400,545600,533200,538300,18341151
20050927 00:00,539200,542400,534300,534300,11811752
20050928 00:00,530500,531100,505900,510900,38474775
20050929 00:00,511600,525900,508100,523100,22026978
20050930 00:00,523300,536500,518800,536100,18065091
20051003 00:00,541600,545400,536800,544300,17065910
20051004 00:00,549500,553500,536400,536900,18451672
20051005 00:00,543300,543600,527600,527600,21195182
20051006 00:00,532100,534900,508700,516900,26443559
20051007 00:00,517300,519300,505500,513000,23045263
20051010 00:00,517600,519100,502800,503400,17030543
20051011 00:00,512300,518700,504000,516000,31061452
20051012 00:00,486500,503000,478700,492500,88753699
20051013 00:00,494400,539500,492700,537300,64308338
20051014 00:00,540300,543500,527900,539800,35809083
20051017 00:00,539900,542300,526800,534400,21351162
20051018 00:00,532500,539500,522000,522300,20870093
20051019 00:00,520700,549600,512100,548700,34701737
20051020 00:00,544700,565000,543500,560800,46807459
20051021 00:00,568000,569800,553600,556300,27333054
20051024 00:00,552700,567800,550900,567100,21006159
20051025 00:00,564000,568500,556900,560800,15887205
20051026 00:00,562800,575600,559200,570400,21774430
20051027 00:00,569900,570100,554100,554100,14202052
20051028 00:00,559900,564300,541700,543800,26139110
20051031 00:00,552100,579800,547500,575200,31729503
20051101 00:00,572400,581400,568700,575000,25836061
20051102 00:00,576900,600000,576000,599500,29874568
20051103 00:00,602500,623200,600700,618500,30003201
20051104 00:00,603500,612400,596200,611100,29694935
20051107 00:00,608500,616700,601400,602700,21641045
20051108 00:00,599500,603800,591000,598600,16413212
20051109 00:00,600000,612100,600000,601700,18511249
20051110 00:00,606400,612000,590100,611800,23290358
20051111 00:00,615400,621100,613400,615700,14618223
20051114 00:00,615600,619800,609100,614500,12711405
20051115 00:00,614700,630800,614600,622700,18716366
20051116 00:00,631500,650600,630900,649700,26116934
20051117 00:00,655400,658800,642500,645100,22670538
20051118 00:00,654200,654300,643700,647000,17314747
20051121 00:00,648900,651900,637200,649000,17370108
20051122 00:00,649800,667600,645200,667600,18598212
20051123 00:00,666600,679800,666600,671100,16883520
20051125 00:00,675800,694000,675000,693200,13910001
20051128 00:00,707200,710700,690700,697200,34419390
20051129 00:00,699900,703000,673500,681200,30540114
20051130 00:00,684300,688500,675200,678300,19733220
20051201 00:00,689500,717100,688100,717000,27596510
20051202 00:00,722700,727400,707000,726300,31007118
20051205 00:00,719500,725300,714900,718000,19607413
20051206 00:00,739300,748300,733500,740400,28707441
20051207 00:00,742300,744600,731200,739500,23165392
20051208 00:00,732000,741700,726000,740900,26827968
20051209 00:00,742100,745900,733500,743500,19008481
20051212 00:00,747900,753500,745600,749100,17738809
20051213 00:00,748900,754600,742100,749800,16874316
20051214 00:00,725300,733000,702700,720300,49442403
20051215 00:00,726800,728600,713500,721800,18829214
20051216 00:00,721500,723000,710600,711200,20296056
20051219 00:00,711200,725000,710400,713900,18373188
20051220 00:00,716300,723800,711200,721400,16202529
20051221 00:00,725900,736100,725400,734900,16397309
20051222 00:00,739100,744900,736000,740500,12836196
20051223 00:00,741700,742600,733000,733500,8047463
20051227 00:00,740100,751800,739500,742200,20472028
20051228 00:00,744700,747600,733200,736000,13704654
20051229 00:00,737800,738200,714200,714400,16934650
20051230 00:00,709100,724300,703400,717200,21307033
20060103 00:00,723800,747500,722500,747300,27183494
20060104 00:00,751100,756900,745000,749800,21063361
20060105 00:00,748300,749000,737500,743800,15389028
20060106 00:00,752000,767000,745500,763100,24302339
20060109 00:00,767300,772000,757400,760300,23085348
20060110 00:00,762500,818900,758300,808900,79157648
20060111 00:00,838400,848000,825900,839200,49236220
20060112 00:00,849300,864000,836200,843400,43474404
20060113 00:00,849900,859000,846000,856100,26525869
20060117 00:00,857000,863800,838700,847500,28126182
20060118 00:00,830900,840500,818500,824700,30982526
20060119 00:00,812500,816600,787400,790700,55175631
20060120 00:00,792600,800400,758300,760900,38544422
20060123 00:00,761200,795600,760000,776100,36517557
20060124 00:00,787600,794200,757700,759200,39028067
20060125 00:00,773900,775000,732500,741800,44038192
20060126 00:00,745000,754300,719300,723000,40476038
20060127 00:00,729500,736000,711000,719900,31876987
20060130 00:00,711700,766000,708700,752000,47628591
20060131 00:00,755000,763400,737500,753700,31321114
20060201 00:00,749500,764600,746400,754000,17625753
20060202 00:00,752200,753600,720500,720800,24303300
20060203 00:00,722400,727900,710400,718500,23562447
20060206 00:00,723300,725100,667400,673000,57319897
20060207 00:00,683400,694800,666800,675900,45767501
20060208 00:00,684900,690800,660000,687600,32728061
20060209 00:00,691000,692300,645300,649200,39886449
20060210 00:00,651500,676700,629000,673500,60894724
20060213 00:00,666300,667500,646400,647100,30187778
20060214 00:00,651000,681000,650000,676500,39462440
20060215 00:00,671600,696200,667500,692300,39933300
20060216 00:00,699100,709500,694800,705400,32857457
20060217 00:00,703000,708900,696100,702900,19563110
20060221 00:00,705900,708000,686800,690800,25670376
20060222 00:00,690100,716700,680000,713100,33222242
20060223 00:00,717900,730000,714300,717300,29244403
20060224 00:00,721400,728900,712000,714500,18041304
20060227 00:00,719900,721200,706500,709800,27165578
20060228 00:00,715800,724000,681000,684800,43040008
20060301 00:00,688400,694900,680200,691000,25703455
20060302 00:00,689900,699900,686700,696100,20907967
20060303 00:00,694000,699100,675300,677100,25707026
20060306 00:00,676900,677200,649400,654700,31827967
20060307 00:00,657600,669000,650800,663400,30328716
20060308 00:00,662900,672000,653500,656700,22346761
20060309 00:00,659800,664700,638100,639200,27593376
20060310 00:00,640500,644900,624500,631900,36202903
20060313 00:00,650500,662800,647900,656400,28947345
20060314 00:00,657700,673200,655700,673200,22099073
20060315 00:00,677100,680400,655200,662400,30938491
20060316 00:00,668200,669000,643000,643100,25833086
20060317 00:00,647400,649800,641100,646100,26616447
20060320 00:00,652200,654600,638700,640000,20630873
20060321 00:00,642900,643500,613900,618000,46181417
20060322 00:00,621700,632500,612700,616600,45852150
20060323 00:00,618200,619000,596100,601400,49579141
20060324 00:00,602500,609400,590300,599400,36492850
20060327 00:00,603500,613800,594000,595300,38396255
20060328 00:00,596300,601400,582500,586600,47204578
20060329 00:00,591600,623900,576700,622900,81312805
20060330 00:00,628200,633000,615300,627500,47746646
20060331 00:00,632500,636100,622400,627500,27435664
20060403 00:00,636700,641200,626100,626500,28335259
20060404 00:00,621000,622200,610500,611700,31632247
20060405 00:00,647300,672100,641500,671900,71974151
20060406 00:00,683000,720500,682000,712000,92210317
