AGF,AGF,17.28,1763,95771
AGG,AGG,107.64,448359,45472922
AGI,AGI,9.93,208602,2772290
AGII,AGII,46.24,107283,3924885
AGIIL,AGIIL,22.63,6209,164792
AGIO,AGIO,37.56,158087,9850118
AGLS,AGLS,20.869,33,52092
AGM.A,AGM.A,27.55,100,7905
AGM.A,AGM.A,27.55,100,7923
AGM,AGM,33.22,23404,473064
AGN,AGN,124.6,1985888,208383350
AGN,AGN,124.6,1985888,208383350
AGNC,AGNC,22.03,2549683,70713758
AGNCP,AGNCP,26.71,5475,338384
AGNCP,AGNCP,26.71,5475,338384
AGND,AGND,48.78,100,162471
AGND,AGND,48.78,100,142105
AGO,AGO,25.785,837527,43475510
AGOL,AGOL,128.46,51,30122
AGOL,AGOL,128.46,51,30122
AGQ,AGQ,65.44,123773,25442818
AGRO,AGRO,8.05,133739,1031560
AGU,AGU,95.58,506726,45695597
AGX,AGX,29.97,24692,1124785
AGYS,AGYS,13.85,27130,427641
AGZ,AGZ,111.46,1120,396709
AHC,AHC,12.03,42770,732723
AHGP,AHGP,61.11,8295,1150962
AHH,AHH,10.15,25175,369100
AHL,AHL,39.32,233011,9726648
AHP,AHP,15.14,45351,1498683
AHPI,AHPI,2.17,136,81984
AHS,AHS,13.86,177050,2080341
AHT,AHT,11.17,400537,5230818
AI,AI,26.95,2689482,6576817
AIA,AIA,44.62,3765,256609
AIB,AIB,24.35,10523,332500
AIF,AIF,17.91,41593,660744
AIG,AIG,50.22,4954707,308776934
AIMC,AIMC,34.76,75117,3066146
AIN,AIN,35.76,66604,2368675
AINV,AINV,8.32,1459340,20868681
AIQ,AIQ,32.08,17807,596381
AIR,AIR,27.52,357857,7910872
AIRI,AIRI,9.6,62210,106292
AIRM,AIRM,51.78,287295,11641776
AIRR,AIRR,19.73,1700,102480
AIRT,AIRT,12.12,1708,21485
AIT,AIT,48.7,89513,4673872
AIV,AIV,30.51,534514,26046547
AIW,AIW,23.2,300,23454
AIXG,AIXG,16.76,144392,1258121
AIY,AIY,24.3,5892,369183
AIY,AIY,24.3,5892,369177
AIZ,AIZ,65.48,333389,28937165
AJB,AJB,23.7,15880,83964
AJG,AJG,47.13,265972,17648103
AJG,AJG,47.13,265972,17648103
AKAM,AKAM,57.86,3120549,108572054
AKAO,AKAO,18.78,61077,25543240
AKAO,AKAO,18.78,61077,3355193
AKBA,AKBA,20,122746,58925904
AKBA,AKBA,20,122746,7920415
AKER,AKER,4.85,14733,233589
AKG,AKG,2.12,112011,530026
AKO.A,AKO.A,17.15,881,65997
AKO.B,AKO.B,20.74,22306,403170
AKP,AKP,12.7,11145,148327
AKR,AKR,26.34,112335,4109988
AKRX,AKRX,22.04,695941,15627690
AKS,AKS,7.03,5054474,27220736
AL,AL,36.95,223062,15989846
ALB,ALB,64.85,240443,24708855
ALCO,ALCO,38.97,6894,361178
ALCS,ALCS,10.2,11979,35458
ALD,ALD,48.01,5711,458287
ALDW,ALDW,16.3,46234,1773740
ALE,ALE,52.26,146381,8349144
ALEX,ALEX,43.51,108385,5400301
ALFA,ALFA,38.12,3394,974017
ALG,ALG,53.46,24735,814012
ALGN,ALGN,52.91,388087,32928314
ALGT,ALGT,109.53,59132,9906792
ALIM,ALIM,6.96,132560,980560
ALJ,ALJ,15.255,317823,5719179
ALJ,ALJ,15.255,317823,5719179
ALK,ALK,92.83,530986,45998651
ALKS,ALKS,43.71,660158,36916732
ALL,ALL,56.01,2210767,102085594
ALLB,ALLB,15.26,64,49774
ALLB,ALLB,15.26,64,49774
ALLE,ALLE,53.21,170577,26219583
ALLT,ALLT,14.95,149003,2752225
ALN,ALN,1.2,13558,121424
ALNY,ALNY,66.88,459774,32914555
ALOG,ALOG,79.55,52493,6826611
ALOT,ALOT,12.26,702,34449
ALQA,ALQA,8.5,18521,329142
ALR,ALR,35.66,338891,15397043
ALSK,ALSK,1.93,108828,460528
ALSN,ALSN,29.16,509053,16179342
ALTI,ALTI,5.08,26238,239808
ALTR,ALTR,36.43,1744857,79533355
ALTV,ALTV,8.47,947,61510
ALU,ALU,3.72,4303954,15523548
ALV,ALV,98.12,310970,36984102
ALX,ALX,358.56,1832,1857797
ALXA,ALXA,4.49,103529,424812
ALXN,ALXN,153.08,1652923,208827773
AMAG,AMAG,19.48,381689,6083083
AMAP,AMAP,20.44,358373,10182896
AMAT,AMAT,20.36,9394307,198500495
AMBA,AMBA,28.71,595466,21674067
AMBC,AMBC,32.74,276987,19405422
AMBCW,AMBCW,22.16,3135,701814
AMBI,AMBI,9.75,7957,335692
AMBR,AMBR,15.5,377145,54927409
AMBT,AMBT,1.43,2154,19408
AMC,AMC,24.01,240014,6274530
AMCC,AMCC,9.78,812029,7783070
AMCF,AMCF,2.12,16870,327122
AMCN,AMCN,2.68,398331,1556761
AMCO,AMCO,0.4564,1225138,131961
AMCX,AMCX,73.28,541429,37899180
AMD,AMD,4.06,7170504,40592729
AMDA,AMDA,8.26,34956,2433235
AME,AME,52.7,602998,27793366
AMED,AMED,14.9,184579,3401182
AMG,AMG,185.08,396173,60908439
AMG,AMG,185.08,396173,60908439
AMGN,AMGN,120.63,2685096,290105700
AMH,AMH,16.86,561512,13565020
AMIC,AMIC,11.73,3,18946
AMID,AMID,25.25,25693,1086640
AMJ,AMJ,45.71,214303,12855318
AMKR,AMKR,6.54,484520,4166776
AMLP,AMLP,17.41,693200,23596223
AMNB,AMNB,23.9,4693,247718
AMOT,AMOT,12.27,1109,70054
AMOV,AMOV,19.65,2605,59347
AMP,AMP,109.87,874923,89551648
AMPE,AMPE,6.19,356079,3298585
AMRB,AMRB,9.27,10465,40831
AMRC,AMRC,7.89,86320,855151
AMRE,AMRE,16.24,19496,489044
AMRI,AMRI,18.48,366006,8059593
AMRK,AMRK,13.44,2305,480209
AMRN,AMRN,1.8,1469061,3016378
AMRS,AMRS,4,276701,1349405
AMS,AMS,3.25,107,21655
AMSC,AMSC,1.84,434018,1369552
AMSF,AMSF,43.85,34642,1578675
AMSG,AMSG,46.77,67312,5077243
AMSWA,AMSWA,9.97,35722,462622
AMT,AMT,81.71,1289442,112886217
AMTD,AMTD,34.9,3667634,77855563
AMTG,AMTG,16.74,209606,3724527
AMU,AMU,28.73,17648,604623
AMWD,AMWD,33.11,55724,2519177
AMX,AMX,19.96,7310256,81144359
AMZG,AMZG,7.08,227253,2348844
AMZN,AMZN,354.71,3048016,895247427
AN,AN,52.43,860573,27055729
ANAC,ANAC,19.52,362968,6179206
ANAD,ANAD,1.81,126194,416377
ANAT,ANAT,114.13,3566,1259610
ANCI,ANCI,2,834,2000
ANCX,ANCX,17.02,12561,235278
AND,AND,10.47,1768,15961
ANDE,ANDE,57.36,166829,9226983
ANF,ANF,38.66,1308721,66491013
ANFI,ANFI,16.01,104805,2931727
ANGI,ANGI,12.65,353151,7647490
ANGL,ANGL,27.59,99,33439
ANGO,ANGO,16.04,57430,1469625
ANH,ANH,5.16,1244721,4795427
ANIK,ANIK,41.54,246366,11931150
ANIP,ANIP,29.76,69658,3224357
ANN,ANN,41.36,1200458,35897560
ANR,ANR,4.34,7235203,25608256
ANSS,ANSS,74.33,575895,28754749
ANTH,ANTH,3.3,25435,208422
ANV,ANV,5.09,2769481,15776995
ANW,ANW,10.3,73821,1291806
AOA,AOA,44.95,17568,465657
AOD,AOD,8.29,125954,1743826
AOI,AOI,3.03,137787,717073
AOK,AOK,32.24,4188,218978
AOL,AOL,42.25,649726,37574653
AOM,AOM,34.63,14784,480250
AON,AON,83.91,705049,91604616
AOR,AOR,38.89,6705,487657
AOS,AOS,46.52,633908,22354800
AOSL,AOSL,7.5,20312,174766
AP,AP,19.16,7770,359365
APA,APA,81.94,1774191,146862744
APAGF,APAGF,15.05,28023,231557
APAM,APAM,63.12,147453,15522428
APB,APB,10.06,9335,118693
APC,APC,83.11,2290106,195991565
APD,APD,120.96,669096,97216503
APEI,APEI,35.63,91207,4038068
APF,APF,16.41,47497,694699
APH,APH,92.75,282662,37248225
API,API,0.6,19011,16762
APL,APL,30.98,131185,9088808
APO,APO,30.84,326409,15444446
APOG,APOG,33.09,73522,3766039
APOL,APOL,33.51,841653,36259957
APP,APP,0.59,1857163,282353
APPY,APPY,2.62,148767,909557
APRI,APRI,2.26,111700,279085
IRCP,APSA,16.68,54,22402
APT,APT,2.22,15959,72399
APTS,APTS,8.03,48132,230113
APU,APU,41.73,85854,6895014
APWC,APWC,2.75,1250,27546
AQQ,AQQ,1.63,5700,24978
AQUUW,AQUUW,0.26,100,1320
AQXP,AQXP,12.3,26197,8551932
AR,AR,67.41,625955,30989446
ARAY,ARAY,9.13,461635,5270261
ARC,ARC,7.26,76637,746112
ARCC,ARCC,17.55,1082422,22980089
ARCI,ARCI,3.1,3466,40195
ARCO,ARCO,9.74,247819,5333424
VER,ARCP,13.96,3161587,92339217
ARCPP,ARCPP,22.83,76251,4399456
ARCW,ARCW,34.5,29701,829914
ARCX,ARCX,21.65,411,341159
ARDC,ARDC,18.28,27984,504276
ARE,ARE,72.58,163491,18762942
AREX,AREX,20.94,374122,12657736
ARG,ARG,106.9,225562,31802815
ARGS,ARGS,10.91,27396,2963855
ARGT,ARGT,19.14,2549,40873
ARI,ARI,16.91,164360,3032713
ARIA,ARIA,7.76,5544016,65434448
ARII,ARII,73.68,148762,14780517
ARIS,ARIS,3.28,1689,67404
ARKR,ARKR,22.31,2477,39661
ARL,ARL,9.65,2813,48017
ARLP,ARLP,83.67,32529,3326947
ARMF,ARMF,21.93,13001,278127
ARMH,ARMH,49.64,1453279,52694843
ARMK,ARMK,28.37,171977,9476388
ARN,ARN,26.38,2849,145302
ARNA,ARNA,6.05,4318601,22958519
ARO,ARO,5.22,2982381,17067362
AROW,AROW,27.3,6712,476169
ARP,ARP,21.17,352852,8335630
ARPI,ARPI,18.05,95144,2385172
ARQL,ARQL,2.03,291211,396607
ARR,ARR,4.14,1847031,10132134
ARRS,ARRS,28.1,1542267,39015838
ARRY,ARRY,4.96,849834,4515803
TREC,ARSD,11.31,27209,405933
ARTC,ARTC,48.22,208691,13259518
ARTNA,ARTNA,22.43,6582,224924
ARTW,ARTW,6,497,9766
ARTX,ARTX,6.25,4535607,4813634
ARU,ARU,25.25,2722,122104
ARUN,ARUN,19.91,1192745,26975507
ARW,ARW,58.53,496198,25757016
ARWR,ARWR,17.22,1686738,20080938
ARX,ARX,8.91,24352,480304
ARY,ARY,26.54,8343,255699
ASA,ASA,13.59,34977,420843
ASBB,ASBB,17.7,124,46484
ASBC,ASBC,18.18,907589,15425948
ASBCW,ASBCW,2.5,2000,9374
ASBI,ASBI,13.7,100,15525
ASC,ASC,13.36,95780,1778030
ASCMA,ASCMA,75.23,25025,3055404
ASEA,ASEA,15.58,6839,309568
ASEI,ASEI,67.67,11891,1364360
ASFI,ASFI,8.36,4929,42201
ASG,ASG,5.54,16800,147871
ASGN,ASGN,37.07,138720,8803742
ASH,ASH,99.78,704923,48400434
ASHR,ASHR,22.18,88458,2411433
ASM,ASM,1.8,89628,309023
ASMI,ASMI,39.89,2459,118086
ASML,ASML,91.98,353043,48810326
ASNA,ASNA,17.61,822546,16366923
ASP,ASP,9.81,3141,100876
ASPS,ASPS,114.97,113462,22123395
ASPX,ASPX,30.25,68860,18706589
ASR,ASR,120.68,42673,6844949
ASRV,ASRV,3.74,7449,163952
ASRVP,ASRVP,26.98,421,7347
ASTC,ASTC,2.34,56799,237800
ASTE,ASTE,43.99,126715,4017626
ASTI,ASTI,0.66,184944,290547
VCEL,ASTM,4.93,462960,1522750
ASUR,ASUR,6.22,425,45736
ASX,ASX,5.21,539228,2427377
ASYS,ASYS,12.77,68638,624854
AT,AT,2.98,1197669,2327021
ATAI,ATAI,4.02,43941,80558
ATAX,ATAX,6.05,69821,707198
ATE,ATE,10.64,11717,90779
ATEA,ATEA,2.89,10003,24107
ATEC,ATEC,1.6,242826,719076
ATEN,ATEN,15.25,345048,9961661
ATHL,ATHL,35.36,111899,12629025
ATHM,ATHM,41.06,272073,11755587
ATHN,ATHN,164.31,426682,63461119
ATHX,ATHX,3.23,615526,1706172
ATI,ATI,37.7,781541,32653729
OA,ATK,138.54,135726,32351183
ATL,ATL,0.465,14418,25031
ATLC,ATLC,2.02,2460,7968
ATLO,ATLO,22.99,2031,167297
ATLS.2,ATLS,43.48,155286,10742159
ATMI,ATMI,34.02,113454,9825306
ATML,ATML,8.5,1753514,28912034
ATMP,ATMP,27.18,719,297563
ATNI,ATNI,66.3,49496,3867860
ATNY,ATNY,2.95,18150,135250
ATO,ATO,45.915,318596,18083520
ATOS,ATOS,1.8,56234,333337
ATR,ATR,64.17,91916,8373901
ATRC,ATRC,19.35,117729,2329055
ATRI,ATRI,312.4,2216,1042223
ATRM,ATRM,5.99,4805,75569
ATRO,ATRO,65.95,50671,5635554
ATRS,ATRS,3.82,873101,3179975
ATSG,ATSG,7.84,63288,878943
ATTU,ATTU,10.06,63409,571251
ATU,ATU,33.56,387907,16400088
ATV,ATV,1.65,700,6088
ATVI,ATVI,20.59,2148768,87341564
ATW,ATW,49.7,475519,24662621
AU,AU,17.54,2001752,43526225
AUBN,AUBN,25,6222,24845
AUD,AUD,92.27,20,88151
AUDC,AUDC,7.37,329431,2345623
AUMN,AUMN,0.9829,121536,258534
AUNZ,AUNZ,20.16,204,50770
AUO,AUO,3.425,404276,885240
AUQ,AUQ,4.28,1443539,6792979
AUSE,AUSE,59.88,312,88991
AUXL,AUXL,28.09,809888,26743193
AUY,AUY,9.22,4402561,43346849
AV,AV,15.95,42921,1086089
AVA,AVA,30.1,233893,5434149
AVAV,AVAV,41.09,544756,14384710
AVB,AVB,131.64,423911,72601658
AVD,AVD,21.48,102358,3174452
AVEO,AVEO,1.65,360956,654772
AVG,AVG,20.28,129672,7178538
AVGO,AVGO,64,937846,83531229
AVH,AVH,16.56,288196,2881422
AVHI,AVHI,17.99,10810,334522
AVIV,AVIV,24.43,110281,1677429
AVK,AVK,18.46,18453,649214
AVL,AVL,0.615,52216,137629
AVNR,AVNR,3.75,1273508,6077585
AVNW,AVNW,1.73,175617,273249
AVP,AVP,14.61,1996344,35088116
AVT,AVT,46.18,1086327,28456949
AVV,AVV,27.73,17420,530295
AVX,AVX,13.15,86382,2006425
AVY,AVY,50.49,433273,28022794
AWAY,AWAY,38.64,2462644,42140116
AWF,AWF,14.54,110196,1603276
AWH,AWH,102.26,63937,13391581
AWI,AWI,54.77,375843,34501051
AWK,AWK,45.05,278401,20081373
AWP,AWP,6.97,85923,895246
AWR,AWR,32.42,114408,4086514
AWRE,AWRE,5.75,6909,138770
AWX,AWX,5.8,267,22399
AXAS,AXAS,4.09,653971,3152244
AXDI,AXDI,82.37,122,91062
AXDX,AXDX,17.6,47817,837145
AXE,AXE,101.18,127414,20184424
AXEN,AXEN,52.67,2500,140222
AXFN,AXFN,25.05,3500,30159
AXGN,AXGN,3.06,10401,50629
AXHE,AXHE,84.49,4200,146659
AXID,AXID,67.13,940,113318
AXIT,AXIT,66.21,3234,73539
AXJL,AXJL,64.24,432,130222
AXJS,AXJS,57.3,4701,324079
AXL,AXL,18.12,1307055,17844088
AXLL,AXLL,45.61,566616,27025800
AXN,AXN,0.42,320,12843
AXP,AXP,90.85,1615668,213692966
AXR,AXR,6.9,28401,49527
AXS,AXS,46,598332,22066652
AXSL,AXSL,76.95,721,53243
AXTE,AXTE,60.59,10847,226306
AXTI,AXTI,2.27,20957,56709
AXU,AXU,1.76,294182,462595
AXUT,AXUT,45.25,4519,96953
AXX,AXX,1.5,14313,23432
AYI,AYI,139.47,288040,32560077
AYN,AYN,12.51,4217,90095
AYR,AYR,19.32,219188,4459781
AZC,AZC,3.04,57551,508258
AZN,AZN,64.66,1552680,86290442
AZO,AZO,529.25,149339,102307697
AZPN,AZPN,43.85,296826,12938953
AZZ,AZZ,43.47,68446,3580888
B,B,38.79,130968,7488448
BA,BA,124.01,2103800,415716584
BAA,BAA,0.5161,588983,511123
BAB,BAB,28.64,24691,941452
BABS,BABS,57.61,317,86841
BABY,BABY,25.07,154821,5665630
BABZ,BABZ,49.5,2477,50458
BAC,BAC,17.22,56815565,1074222393
BAF,BAF,13.57,13643,151429
BAGL,BAGL,16.46,70281,804280
BAGR,BAGR,5.43,15322,206208
BAH,BAH,22.02,321837,8535925
BAK,BAK,14.81,389730,3481842
BAL,BAL,58.8,13235,371992
BALT,BALT,6.36,290782,2685148
BAM,BAM,39.53,267195,20133389
BAMM,BAMM,2.38,1178,16933
BANC,BANC,12.32,32007,693158
BOCA,BANCL,25.65,4531,80339
BANCP,BANCP,25.97,5992,41863
BANF,BANF,57.95,7557,895258
BANFP,BANFP,27.03,13500,31334
BANR,BANR,41.42,82308,3926108
BANX,BANX,25.16,10325,246565
BAP,BAP,128.32,204078,27423069
BAS,BAS,25.78,408593,22265255
BASI,BASI,2.63,2910,30396
BAX,BAX,68.4,2789340,133321786
BAXS,BAXS,1,281482,220412
BBBY,BBBY,67.73,1196575,121974964
BBCN,BBCN,17.58,245663,5695043
BBD,BBD,12.51,10984358,77986080
BBDO,BBDO,13.49,4108,42949
BBEP,BBEP,19.87,137340,5544959
BBF,BBF,13.28,3150,141131
BBG,BBG,25.475,933550,23593045
BBGI,BBGI,9.19,1087,30259
BBH,BBH,92.1,170372,11457288
BBK,BBK,14.59,24255,201691
BBL,BBL,61.1,504790,24392704
BBN,BBN,19.91,50035,1427011
BBNK,BBNK,24.35,6348,295678
BBOX,BBOX,24.43,24972,887251
BBRC,BBRC,20.65,7039,109348
BBRG,BBRG,14.87,37409,904981
BBRY,BBRY,9.36,7447128,101408708
BBSI,BBSI,61.45,39872,3016225
BBT,BBT,40.78,3789664,91747555
BBVA,BBVA,11.895,1600053,13792568
BBW,BBW,9.19,19690,369516
BBX,BBX,18.19,28781,489356
BBY,BBY,26.2,3231874,123906301
BC,BC,46.06,335812,25224103
BCA,BCA,16.63,11903,370352
BCBP,BCBP,13.32,24182,83193
BCC,BCC,28.5,146781,4849775
BCE,BCE,42.26,611427,19402530
BCEI,BCEI,47.11,717637,24152311
BCF,BCF,8.69,60003,835928
BCH,BCH,77.5,34703,4859773
BCM,BCM,40.571,3,593530
BCO,BCO,28.88,421253,6958826
BCOM,BCOM,15.45,830,26872
BCOR,BCOR,19.46,323723,9952428
BCOV,BCOV,10.48,367921,2683873
BCPC,BCPC,54.11,136317,4469951
BCR,BCR,144.9,395353,70486125
BCRH,BCRH,17.52,11075,532233
BCRX,BCRX,10.02,243144,6524283
BCS,BCS,15.74,1293498,33215033
BCV,BCV,19.83,1772,218649
BCX,BCX,11.23,69043,1091418
BDBD,BDBD,17.36,367693,5900586
BDC,BDC,69.81,220827,11594405
BDCL,BDCL,28.01,77692,1988371
BDCS,BDCS,26.24,15095,348831
BDE,BDE,12.01,70065,1017567
BDG,BDG,16.57,220,16832
BDGE,BDGE,26.97,13448,349030
BDJ,BDJ,7.86,116489,1394653
BDL,BDL,14.65,1,58217
BDMS,BDMS,18.5,230,11481
BDN,BDN,14.48,687204,10554462
BDR,BDR,0.93,1705,2902
BDSI,BDSI,8.1,387475,3048680
BDX,BDX,114.35,369122,62551287
BEAM,BEAM,83.27,1137474,125821501
BEAT,BEAT,10.22,187854,2961770
BEAV,BEAV,87.92,425054,50718970
BEBE,BEBE,6.28,134415,1528143
BECN,BECN,38.43,128405,9395780
BEE,BEE,10.32,793587,8243389
BELFA,BELFA,19.03,1051,22189
BELFB,BELFB,21.36,13210,426887
BEN,BEN,52.87,1837139,91714582
BEP,BEP,27.93,7703,371220
BERY,BERY,23.09,201891,8865584
BF.A,BF.A,87.75,3705,407088
BF.B,BF.B,88.26,332960,29587208
BFAM,BFAM,39.1,37410,1935578
BFIN,BFIN,10,8294,183046
BFK,BFK,13.2,39688,419582
BFO,BFO,15.16,225,102619
BFOR,BFOR,30.26,6520,437891
BFR,BFR,7.64,151667,900763
BFS,BFS,46.29,9229,633587
BFY,BFY,13.66,2808,79958
BFZ,BFZ,14.56,13326,386771
BG,BG,78.17,465551,48294397
BGB,BGB,17.8,28875,946996
BGC,BGC,27.16,2406683,17785043
BGCA,BGCA,26.6,3156,121676
BGCP,BGCP,6.62,435751,4759826
BGFV,BGFV,15.14,99057,1939830
BGG,BGG,22.245,105705,4479589
BGH,BGH,24.03,21840,892397
BGMD,BGMD,2.08,7072474,2657717
BGR,BGR,23.66,26215,753466
BGS,BGS,30.8,127535,5723764
BGT,BGT,14.18,43194,525924
BGX,BGX,17.64,31270,435026
BGY,BGY,8,142003,1273722
BH,BH,503.68,4000,1744349
BHB,BHB,38.66,2007,150030
BHE,BHE,23.58,115256,4620957
BHI,BHI,62.73,2765358,163862952
BHK,BHK,13.21,16169,388056
BHL,BHL,14,4595,113471
BHLB,BHLB,26.11,19428,995144
BHP,BHP,66.85,1575908,86299387
BHV,BHV,15.35,1000,26503
BIB,BIB,82.27,287486,14518812
BICK,BICK,23.7,5744,26485
BID,BID,43.09,1017707,43673053
BIDU,BIDU,156.05,2322766,454938685
BIE,BIE,14.04,8905,92979
BIF,BIF,8.04,11245,166299
BIG,BIG,36.91,814363,39406930
BIIB,BIIB,311.78,1281809,383304359
BIK,BIK,21.61,56968,996424
BIL,BIL,45.78,45633,9456173
BIN,BIN,24.34,101413,3210994
BIND,BIND,12.08,134645,859239
BIO.B,BIO.B,127.32,76,21120
BIO,BIO,126.23,53828,8281201
BIOA,BIOA,11.04,13042,260648
BIOC,BIOC,7.8,6092,211637
BIOD,BIOD,2.91,110901,637992
GRBK,BIOF,3.32,202078,1224560
BIOL,BIOL,2.55,77625,574173
BIOS,BIOS,6.94,1067243,8129617
BIP,BIP,38.94,113743,5965194
BIRT,BIRT,6.01,143640,1197873
