ACWV V0WRDXSSH205,ACWV,64.37,2635,900221
ACWX U1BQSAW6XI79,ACWX,46.89,114942,9345667
ACXM R735QTJ8XC9X,ACXM,35.14,366726,11790282
ACY R7GY04NLZWIT,ACY,17.6,256,28164
BTWS R735QTJ8XC9X,ADAT,0.9775,25689,45045
ADBE R735QTJ8XC9X,ADBE,65.93,2577328,194742829
ADC R735QTJ8XC9X,ADC,30.82,33752,1021725
ADTK R735QTJ8XC9X,ADEP,19.71,130961,3582093
ADES T2U42EMCG4TH,ADES,25.22,110918,3076914
ADGE UGWZLLEEJJOL,ADGE,2.24,4010,29791
ADHD VGRUO5YOUN39,ADHD,18.49,32515,1158490
ADI R735QTJ8XC9X,ADI,54.08,1424850,89936506
ADK TONUT0J1I6W5,ADK,4.1,2095,54068
ADM R735QTJ8XC9X,ADM,43.44,2025990,109847733
ADMP VMCPV8L4GJTX,ADMP,6.32,19604,336731
ADNC V6GN4X2207L1,ADNC,12.45,51250,890462
AUD R735QTJ8XC9X,ADP,77.5,1092560,106444890
ADRA SJNVOV70T9B9,ADRA,27.97,100,20757
ADRA SJNVOV70T9B9,ADRA,27.97,100,20757
ADRD SJNVOV70T9B9,ADRD,25,6,58690
ADRE SJNVOV70T9B9,ADRE,36.8,5226,311523
ADRU SJNVOV70T9B9,ADRU,24.81,97,23053
ADS S5CWVYVQSODH,ADS,272.42,813503,169499418
ADSK R735QTJ8XC9X,ADSK,50.07,1896127,102334192
ADT VAEFIDQD0UP1,ADT,30.46,2335638,70254191
ADTN R735QTJ8XC9X,ADTN,24.8,404454,9911911
ADUS UH5UMFOX8C4L,ADUS,23.9,59457,2084105
ADVS R735QTJ8XC9X,ADVS,29.67,142931,5125282
ADX R735QTJ8XC9X,ADX,13.07,42073,753119
ADXS 2T,ADXS,3.14,88660,626174
ADXSW VKTKU03O6AUD,ADXSW,1.21,25100,20280
ADZ 2T,ADZ,23.66,277,24024
AE R735QTJ8XC9X,AE,58.13,17509,631377
AEB TDWW49RPFOTH,AEB,21.33,51664,358799
AEC R735QTJ8XC9X,AEC,17,157940,3724022
AED TDWW49RPFOTH,AED,25.42,30066,535376
AEE R735QTJ8XC9X,AEE,40.75,1064875,46791217
AEF TW3OEG0YBEJP,AEF,25.92,31291,878977
AEG R735QTJ8XC9X,AEG,9.31,256558,5106670
INSUA R735QTJ8XC9X,AEGN,25.29,164218,4535908
AEGR UQZC400IP6QT,AEGR,47.11,558729,37482646
AEH T9ID57VJ47Z9,AEH,26,81691,1211398
AEHR R735QTJ8XC9X,AEHR,2.76,10270,39957
AEIS R735QTJ8XC9X,AEIS,25.28,330730,8312553
AEK V3X2K81CW1NP,AEK,29.05,23526,710274
AEL SU7Y8YE6CH9H,AEL,23.7,493120,10053684
AEM R735QTJ8XC9X,AEM,30.19,887418,44805639
AEM R735QTJ8XC9X,AEM,30.19,887418,44805639
AEOS R735QTJ8XC9X,AEO,12.32,2396858,40705120
AEP R735QTJ8XC9X,AEP,50.39,1852592,99007616
AEPI R735QTJ8XC9X,AEPI,37.74,21747,1042967
AER TNUBE7JZ7K2T,AER,42.34,739172,25735616
AERI VL4ER14J0LLX,AERI,22.37,29545,1252926
AES R735QTJ8XC9X,AES,14.315,2669760,45665984
AET S0JM7II1BW4L,AET,75.02,1153718,109671301
AATK RJU02DZWKX2D,AETI,6.85,18051,243517
ADDM R735QTJ8XC9X,AEY,3.4,16104,62682
AELA RUKYR4R8NF51,AEZS,1.21,79473,526156
ASFC R735QTJ8XC9X,AF,14.02,197251,4102686
AFA V9GYB7AMF78L,AFA,24.16,5615,111825
CTND R735QTJ8XC9X,AFAM,23.11,31876,870910
AFB SBSAXXUERZ39,AFB,13.26,49854,493289
AFC TRV23YBSGGO5,AFC,25.06,7538,147575
AFCB UJ3RD2NWNWIT,AFCB,20.46,6,16321
AFCB UJ3RD2NWNWIT,AFCB,20.46,6,16321
AFFX R735QTJ8XC9X,AFFX,7.375,754762,5179955
AFG R735QTJ8XC9X,AFG,57.53,274904,14654643
AFH VE2DEWQZ9Y79,AFH,13.8,21719,145820
AFK U4A32EEF6ZJ9,AFK,31.6,3203,357963
AFL R735QTJ8XC9X,AFL,63.31,1015308,75205240
AFM VAT77S7W663P,AFM,25.5,30402,182225
AFOP RZWYXD35KJFP,AFOP,14.82,197033,4174974
AFQ UQDO9XYT0L7P,AFQ,26.06,5657,135811
AFSD VAAHQ09OPU1X,AFSD,23.6,11381,395292
AFSI TNMFTGMMLISL,AFSI,36.99,277353,15200509
AFT UUEEZOQM9HT1,AFT,18.27,12327,374961
AFW V7QX5B8ZLO4L,AFW,25.63,7383,253560
AG USGI91RMTXET,AG,9.77,522913,9093888
AGC TSWH3I87D4RP,AGC,7.66,82547,542876
AG R735QTJ8XC9X,AGCO,54.75,1145535,50522391
AGD TKM4N6E26J51,AGD,10.08,16229,241355
AGEN RRYFU5N1AZQD,AGEN,3.31,1178773,1967712
AGF 2T,AGF,17.74,3138,80562
AGG SSC0EI5J2F6T,AGG,107.54,163087,43598301
AGI UA4SQEOJKFVP,AGI,9.2,266532,2760252
PXT R735QTJ8XC9X,AGII,46.02,75616,3855163
AGIIL VA8ITTJCKBQD,AGIIL,23.15,19611,190019
AGIO VIHVU20BO679,AGIO,37.38,247078,9091926
GRV UO3Y66LSNYW5,AGLS,20.93,950,45960
FAMCK R735QTJ8XC9X,AGM,33.6,18535,498560
AGN R735QTJ8XC9X,AGN,123.67,1985648,223410728
AGN R735QTJ8XC9X,AGN,123.67,1985648,223410728
AGNC U2N08SGALPWL,AGNC,21.64,2464172,65013313
AGNCP V5F85D5N3JHH,AGNCP,26.32,4350,327810
AGNCP V5F85D5N3JHH,AGNCP,26.32,4350,327810
AGO SY2SA4YZ4UW5,AGO,25.66,1082077,39097647
AGQ U85WJOCE24BP,AGQ,64.23,87208,20533156
AGRO UTNTX5V274H1,AGRO,8.13,85464,989984
AGTC VP83T1ZUHROL,AGTC,15.61,66402,12112078
AGU R735QTJ8XC9X,AGU,97.54,403173,46518278
AGX TVC3VTS86A1X,AGX,30,43299,1065511
PIOS R735QTJ8XC9X,AGYS,13.5,29009,414660
AGZ U7GAX8U02I5H,AGZ,111.58,8267,383568
AHC U02G802FESTH,AHC,11.63,77721,666302
AHGP TIIB7Z82AFS5,AHGP,62.41,17743,1068719
AHH VGE2EUUBS2UD,AHH,10.04,19318,340684
AHL SU7Y8YE6CH9H,AHL,39.36,233653,9671436
AHP VLR216JERYAT,AHP,15.31,102452,1454659
AHPI R735QTJ8XC9X,AHPI,2.31,164,67548
AHS S9OHIQOEVVQD,AHS,14.21,96187,1921259
AHT SRHHJLTAP17P,AHT,11.34,281426,5321106
FBG R735QTJ8XC9X,AI,26.48,150551,7067636
AIA TXOSBV8QR5UT,AIA,46.42,2992,252980
AIB VBFUHXMRXISL,AIB,24,15147,343847
AIF VEG5O7VCCIG5,AIF,17.91,11037,686678
AIG R735QTJ8XC9X,AIG,49.96,5050253,287133922
AIMC TOHY4GC11NXH,AIMC,36.33,98868,3642244
AIN R735QTJ8XC9X,AIN,36.56,73989,2374911
AINV SXM1OJR3U15X,AINV,8.35,804336,18052484
AIQ S6P5SJT0JN8L,AIQ,34.15,42029,1271363
AIR R735QTJ8XC9X,AIR,25.93,272351,7620125
AIRI VHCJ24N8GHGL,AIRI,9.68,690,108885
AIRM R735QTJ8XC9X,AIRM,54.1,250803,12014284
AIRR VOSCNK559P45,AIRR,19.79,3172,110396
AIRT R735QTJ8XC9X,AIRT,12.2,900,18484
APZ R735QTJ8XC9X,AIT,48.25,148881,5006812
AIV R735QTJ8XC9X,AIV,30,830263,24688521
AIW VGC3IO3ZMKIT,AIW,23.4,100,24630
AIXG T6ZS0M802T7P,AIXG,16.37,31908,1196141
AIY VHQBBFRLJ1PH,AIY,23.89,22516,381391
AIY VHQBBFRLJ1PH,AIY,23.89,22516,381387
AIZ SVXZEUFT60DH,AIZ,65.8,354439,26883701
AJG R735QTJ8XC9X,AJG,47.84,271895,16109963
AJG R735QTJ8XC9X,AJG,47.84,271895,16109963
AKAM RP9Y0ZSHT205,AKAM,59.64,1270929,105513087
AKAO VOTC3NIBCG9X,AKAO,15.46,142040,15457823
AKAO VOTC3NIBCG9X,AKAO,15.46,142040,2371595
AKBA VP17OEFNYHK5,AKBA,20.56,67864,43782361
AKBA VP17OEFNYHK5,AKBA,20.56,67864,6216655
AKER VNI2N5Y7O8KL,AKER,3.92,72744,167892
AKG 2T,AKG,2.095,173799,482322
AKOA R735QTJ8XC9X,AKO.A,17.68,300,57201
AKOB R735QTJ8XC9X,AKO.B,22.15,79517,529516
AKP SBSAXXUERZ39,AKP,12.66,24490,156788
MCT R735QTJ8XC9X,AKR,26.56,137319,4212108
AKRN R735QTJ8XC9X,AKRX,22.12,733980,16853123
AKS R735QTJ8XC9X,AKS,7.345,4635029,28586998
AL UVVL4QHQE8H1,AL,37.58,340407,15501662
ALB R735QTJ8XC9X,ALB,66.45,337117,24054843
ALCO R735QTJ8XC9X,ALCO,37.58,9518,377011
DUCK R735QTJ8XC9X,ALCS,10.009,200,32462
ALD UUZ3DNF5VC6D,ALD,48.47,1088,390803
ALDW VBRNV20SUKPX,ALDW,16.98,126151,1720676
MPL R735QTJ8XC9X,ALE,52.19,92833,8071719
ALEX V7WTTVG02739,ALEX,42.13,128767,5235667
ALFA V71BIVQLM1YD,ALFA,38.69,7620,780928
ALG R735QTJ8XC9X,ALG,55.68,16233,966668
ALGN S1PYFJ8AMC11,ALGN,53.59,666325,32398548
ALGT TOB1ZSRUIDT1,ALGT,115.06,86332,9839298
ALIM ULZ5AW2MP4DH,ALIM,7.6,219609,1607654
ALJ TAOPD8LSENVP,ALJ,15.65,322949,5397172
ALJ TAOPD8LSENVP,ALJ,15.65,322949,5397172
ALK R735QTJ8XC9X,ALK,94.15,642510,46634799
ALKS R735QTJ8XC9X,ALKS,45.23,1165913,39281899
ALL R735QTJ8XC9X,ALL,56.49,1587365,95621289
ALLBD TPS84UIYN4H1,ALLB,15.45,263,53558
ALLBD TPS84UIYN4H1,ALLB,15.45,263,53558
ALLE VM2VEAXFP085,ALLE,53.89,365146,23734607
ALLT TNPE5QQ4TS9X,ALLT,13.99,278909,2741854
ALN UFSM9REHEM3P,ALN,1.12,96640,112453
ALNY SZ18XERVT9ID,ALNY,67.43,500750,36143393
ALOG R735QTJ8XC9X,ALOG,81.86,105768,7037603
ALOT R735QTJ8XC9X,ALOT,12.08,7575,41769
ALQA 2T,ALQA,8.25,35712,291033
SLF R735QTJ8XC9X,ALR,34.54,569153,16052461
ALSK RPTMYV3VC57P,ALSK,1.98,205561,424761
ALSN V4XI3OKLPYLH,ALSN,30.79,885031,17306540
ALTIF R735QTJ8XC9X,ALTI,4.7,17528,194436
ALTR R735QTJ8XC9X,ALTR,36.43,1260282,71165127
WVT VBDVLQWFS0H1,ALTV,7.38,113853,131719
ALA R735QTJ8XC9X,ALU,4.05,3403180,15533109
ALV R735QTJ8XC9X,ALV,101.57,428586,36261162
ALX R735QTJ8XC9X,ALX,358.82,5541,1604505
ALXA TGSA236FGWO5,ALXA,4.5,50289,440574
ALXN R735QTJ8XC9X,ALXN,155.31,1240588,214014180
AVM R735QTJ8XC9X,AMAG,19.22,216135,6128146
AMAP UNW2LFOG1XLX,AMAP,20.16,678262,9820255
AMAT R735QTJ8XC9X,AMAT,20.63,10074743,202229236
AMBA VANAJ80VPN51,AMBA,26.84,681586,19640318
AMBC VG85QANBBJVP,AMBC,31,897253,19230643
AMBCW VG76A7A58SPX,AMBCW,20.35,2020,508162
AMBI VGJZ3F1C8LT1,AMBI,9.61,36802,297257
AMBR VP274HSU18PX,AMBR,15.55,82361,39943418
AMBT UYRYIN9MI7HH,AMBT,1.32,6916,15864
AMC VMGNNM1SRKH1,AMC,24.71,235406,6520057
AMCC R735QTJ8XC9X,AMCC,10.32,675008,8038948
AMCF UJMGUUM448KL,AMCF,2.01,115438,258356
AMCN TXFXB0Y82DET,AMCN,2.36,126054,1151176
CNAM UK18K93N9JZ9,AMCO,0.392,418045,111380
AMCX UXVGRK71ZB6T,AMCX,74.38,363366,35928981
AMD R735QTJ8XC9X,AMD,4.07,7527905,38679609
AMDA VO0S4XWF4KMD,AMDA,7.66,29213,1651658
AME R735QTJ8XC9X,AME,52.51,545763,29322726
AMED R735QTJ8XC9X,AMED,15.5,225629,3438405
AMG R735QTJ8XC9X,AMG,205.2,565617,79705226
AMG R735QTJ8XC9X,AMG,205.2,565617,79705226
AMGN R735QTJ8XC9X,AMGN,126.07,2289462,315432092
AMH VIPRESXOA7HH,AMH,16.74,373084,11500525
SOF R735QTJ8XC9X,AMIC,10.41,5118,17424
AMID UYL2DZPFYXD1,AMID,25.5,12602,852625
AMJ UD44GLJXWODH,AMJ,47.22,381259,12566966
AMKR RACBXY2C14DH,AMKR,7.12,1183867,5094681
AMLP UPE86KSQ9FFP,AMLP,17.84,1660729,23552340
AMNB RK3UJBNLCGO5,AMNB,23.75,9831,253997
HATH R735QTJ8XC9X,AMOT,11.74,674,61467
AMOV S22R8QZHM545,AMOV,20.12,1698,56062
AMP TCIOBI43J7MT,AMP,111.87,705466,89498469
AMPE UWP4JJGSOVAD,AMPE,6.19,352329,3221045
AMPS V45XL2BVKU3P,AMPS,49.5,345,41467
AMRB RZ7DAXKRKX9H,AMRB,9.37,11641,44651
AMRC UOGQZECZNRZ9,AMRC,7.61,93858,818749
AMRE V8LG07L7Z23P,AMRE,16.72,23350,520163
AMRI RHZ1O14FDM5H,AMRI,18.51,1874476,10414557
AMRK VOZ8S7PBSZ8L,AMRK,13.08,3066,361717
ETHCY R735QTJ8XC9X,AMRN,1.92,2003388,3085331
AMRS UQBPDR8GV2W5,AMRS,4.44,1094278,1689654
AMS R735QTJ8XC9X,AMS,3.07,2484,32793
AMSC R735QTJ8XC9X,AMSC,1.63,982981,1198422
AMSF TDRYVSXV1X0L,AMSF,43.9,56507,1595018
AMSGA R735QTJ8XC9X,AMSG,47.89,110176,4843404
AMSWA R735QTJ8XC9X,AMSWA,10.4,41008,501351
AMT RBASL7V8PIZP,AMT,81.58,1489013,112351667
AMTD R735QTJ8XC9X,AMTD,34.08,1818095,75247728
AMTG UYG55IVLL5K5,AMTG,16.3,147167,3311666
AMU V8PDSL1WA2QT,AMU,29.78,52538,739844
AMWD R735QTJ8XC9X,AMWD,34.54,118727,2549751
AMX S22R8QZHM545,AMX,20.32,4388949,86169467
AMZG VLR216JERYAT,AMZG,7.44,359690,2217624
AMZN R735QTJ8XC9X,AMZN,342.99,2312929,887282432
RII R735QTJ8XC9X,AN,54.69,647373,28262115
ANAC URVTV333831H,ANAC,21.02,306009,6710755
ANAD R735QTJ8XC9X,ANAD,1.68,422051,463672
ANAT R735QTJ8XC9X,ANAT,114.69,23237,1307811
ANCB UTLV0Z4Q1M5H,ANCB,19.11,1311,44211
XSI TMXTN4HEONS5,ANCI,1.97,942,1879
ANCX T0GG69SNSHUT,ANCX,16.71,13873,259505
AND UTTQLQ22NNFP,AND,11.08,5407,18381
ANDE R735QTJ8XC9X,ANDE,59.85,163541,9409715
ANF R735QTJ8XC9X,ANF,38.6,864800,57170220
ANFI VANAJ80VPN51,ANFI,18.42,166988,3087921
ANGI V1OBWK1IM6HX,ANGI,12.53,394961,7141336
ANGL V5O367G5SBXH,ANGL,27.51,855,29203
ANGO SZ09HBEPQICL,ANGO,15.92,59682,1296910
ANH R8Z3L9RW7ECL,ANH,5.03,674698,4553880
ANIK R735QTJ8XC9X,ANIK,42.11,280806,11233081
BPA SSGXMYZDG6ZP,ANIP,33,99723,3264950
ANN R735QTJ8XC9X,ANN,41.62,358625,30980879
ANR T687HZZ9XOPX,ANR,4.26,3615710,23206226
ANSS R735QTJ8XC9X,ANSS,77.74,272340,32891283
ANTH UKJY211UPW11,ANTH,3.44,65974,201471
ANV TSHPE3QO7TD1,ANV,4.26,2168928,12574543
ANW TOB1ZSRUIDT1,ANW,10.08,124968,1206686
AOA U7GAX8U02I5H,AOA,45.65,6785,415115
AOD TPNAWDP49CO5,AOD,8.43,198417,1720366
DMN R735QTJ8XC9X,AOI,2.95,204020,629875
AOK U7GAX8U02I5H,AOK,32.49,2497,213201
AOL UIC6UGF6IS11,AOL,44.28,972481,44276711
AOM U7GAX8U02I5H,AOM,34.91,12362,430318
AOC R735QTJ8XC9X,AON,84.79,559407,81633149
AOR U7K8PMAODISL,AOR,39.33,4963,472723
AOS R735QTJ8XC9X,AOS,46.37,414793,21451930
AOSL UM61FJMT8EHX,AOSL,7.46,19200,177750
AP R735QTJ8XC9X,AP,18.94,14489,349176
APA R735QTJ8XC9X,APA,83.76,1989808,148641349
APAGF R735QTJ8XC9X,APAGF,14.65,13463,206759
APAM VEP0P25V1AW5,APAM,64.91,286169,14764241
APB R735QTJ8XC9X,APB,10.35,33667,129940
APC R735QTJ8XC9X,APC,86.54,2705209,201092927
APD R735QTJ8XC9X,APD,119.97,511461,93393096
APEI TXHW77OK7VQD,APEI,35.42,121286,4157428
APF R735QTJ8XC9X,APF,16.84,40173,762895
APH R735QTJ8XC9X,APH,92.21,401681,36811587
API R735QTJ8XC9X,API,0.6003,1766,13598
APL RRRJPI2URPLX,APL,32.95,297439,8631222
APO UVBW6V6CV59H,APO,31.79,344980,14999164
APOG R735QTJ8XC9X,APOG,33.38,106884,3976432
APOL R735QTJ8XC9X,APOL,35.16,2827707,44471803
EDA TGRALZT9E5ID,APP,0.492,959705,495718
APPY TVI0KDZ8MT0L,APPY,2.77,181582,805009
NEXM RU76HTMVKUW5,APRI,2.18,37043,245525
APSA RZR28SW540H1,APSA,17.81,924,20808
APT RTLINRL5W9D1,APT,2.25,31015,66066
APTS UVDV31WP0NL1,APTS,8.05,20343,193881
APU R735QTJ8XC9X,APU,42.65,192870,6584092
AWC R735QTJ8XC9X,APWC,2.74,9550,23005
AQQ S9VDNE8LF5UT,AQQ,1.6,1321,21935
AQUUW VDIOH1FLQUZP,AQUUW,0.22,300,1049
AQXP VONFF3BAVXB9,AQXP,12.38,53811,6309507
AR VKLP996BK9K5,AR,65.07,785960,33130146
ARAY TQ03PLGB95R9,ARAY,9.44,271756,4961522
ARP T5XDKYYF3DYD,ARC,7.7,161123,878112
ARCC T2L91KBTRCDH,ARCC,17.66,1068763,22426272
ARCI R735QTJ8XC9X,ARCI,2.98,1953,30655
ARCO UVQNW9NW0GO5,ARCO,10.21,226830,4861789
ARCP UZQF5X2J6M3P,ARCP,14.02,4309437,82305502
ARCPP VN1C1KQCDEUD,ARCPP,22.775,341698,4262973
ARCW TRO5ZARLX6JP,ARCW,36.51,16360,771590
ARCX VLD9RVF1PE1X,ARCX,21.41,3250,256390
ARDC VBZJFSY5GM05,ARDC,18.13,37650,605888
ARE R735QTJ8XC9X,ARE,71.83,480365,18284775
AREX TXGWR4BE54KL,AREX,20.86,555529,12340168
ARG R735QTJ8XC9X,ARG,107.48,230522,32581301
ARGS VNWUCKFQTJZ9,ARGS,10.02,24420,2186094
ARGT UULB4CASSRXH,ARGT,19.97,4870,60932
ARI UG8DF996MOO5,ARI,16.79,144237,2833112
ARIA R735QTJ8XC9X,ARIA,8.52,7488916,69869499
ARII TFI01OZHVG4L,ARII,69.67,164136,14995761
ARIS 2T,ARIS,3.17,14204,50277
ARKR R735QTJ8XC9X,ARKR,22.19,362,34180
ARB R735QTJ8XC9X,ARL,9.37,3085,38678
ARLP RNA2E6367ZAD,ARLP,85.15,55724,3268660
ARMF VL5E74HP3CRP,ARMF,22.02,8044,266838
ARMHY RA2HH0EN9KRP,ARMH,52.82,1478890,57148886
ARMK VMCPV8L4GJTX,ARMK,28.69,141744,8899930
ARN V4BU9MIW1D2D,ARN,26.46,2005,130097
ARNA RWQR2INKP0TH,ARNA,6.56,3516917,25114529
ARO SEPNRXZGYP9H,ARO,5.03,1289723,15782750
AROW R735QTJ8XC9X,AROW,26.95,14420,465870
ARP V4WINL7FN7FP,ARP,20.89,216156,7012506
ARPI VGF1UY7HUU05,ARPI,17.9,78528,2341349
ARQL R735QTJ8XC9X,ARQL,2.04,184165,410470
EST TY5IXGGM1ZL1,ARR,4.165,1749048,8996431
ANTC R735QTJ8XC9X,ARRS,28.38,1033864,38186332
ARRY RZT14ZMH9ISL,ARRY,4.63,941632,4541526
ARSD R735QTJ8XC9X,ARSD,11.34,38396,391863
ARTC R735QTJ8XC9X,ARTC,48.24,116198,11472083
ARTNA R735QTJ8XC9X,ARTNA,22.31,11398,218180
ARTW R735QTJ8XC9X,ARTW,6.65,1514,16078
EFCX R735QTJ8XC9X,ARTX,5.44,2529187,6336695
ARU VALBN1AJK4TH,ARU,25.5,12612,125517
ARUN TRADPZN8UMAT,ARUN,19.43,1096737,25643473
ARW R735QTJ8XC9X,ARW,59.8,343394,24843283
ARWR T1PQQKMFB78L,ARWR,18.28,2037603,21771739
ARX URQWMM98UB8L,ARX,8.51,57237,470004
ARY URMYU8SKJALH,ARY,26.12,28316,264097
ASA R735QTJ8XC9X,ASA,13.41,41097,462295
ASBB V0OVT6VFV0PX,ASBB,17.8,697,49635
ASBC R735QTJ8XC9X,ASBC,18.39,871179,15922221
ASBCW 2T,ASBCW,2.46,11392,9257
ASBI R735QTJ8XC9X,ASBI,13.55,308,12228
ASC VIPRESXOA7HH,ASC,13.46,40179,1457299
ASCMA U6AY5BGWUTET,ASCMA,77.22,38018,3181784
ASEA UU7IV16FQ7OL,ASEA,16.2,8018,253530
ASE R735QTJ8XC9X,ASEI,67.86,18837,1289496
ASFI R735QTJ8XC9X,ASFI,8.23,2661,34409
ASG R735QTJ8XC9X,ASG,5.6,33567,153271
ASGN R735QTJ8XC9X,ASGN,38.92,296732,9320911
ASH R735QTJ8XC9X,ASH,100.38,626908,47211280
ASHR VLD9RVF1PE1X,ASHR,22.07,61341,2159942
ASM UYQZ2JWGFGBP,ASM,1.52,36054,263368
ASMIF R735QTJ8XC9X,ASMI,40.65,1330,107504
ASMLF R735QTJ8XC9X,ASML,93.57,393523,45074200
DBRN R735QTJ8XC9X,ASNA,17.73,850574,15366790
ASP R735QTJ8XC9X,ASP,9.82,10967,94711
ASPS UF02B1SL6QG5,ASPS,125.84,201174,23671589
ASPX VNUVGDPEO1NP,ASPX,30.65,101927,15280765
ASR RYFSSBC1FSRP,ASR,125.67,48542,6500884
UBAN R735QTJ8XC9X,ASRV,3.88,16906,144525
ASRVP RB8TP14WK0O5,ASRVP,26.59,1758,43033
SPAB R735QTJ8XC9X,ASTC,2.38,12630,196308
ASTE R735QTJ8XC9X,ASTE,43.48,114946,4141451
ASTI TL0WCKVLBUJP,ASTI,0.59,362090,246355
ASTM R735QTJ8XC9X,ASTM,4.37,274023,1348079
VTEL R735QTJ8XC9X,ASUR,6.65,5347,42113
ASX RYJQKOSPQTET,ASX,5.64,541295,3133631
ASYS R735QTJ8XC9X,ASYS,12.34,40159,559344
AT UOHQFHQ5QJ51,AT,2.84,393734,1951962
ATAI TZPNESB8EZQD,ATAI,4.02,11217,78936
ATAX U3XA96N876G5,ATAX,6.03,62620,983178
ATE S84D1ETSIVL1,ATE,10.96,28370,90477
ATEA R735QTJ8XC9X,ATEA,2.38,37331,22291
