date,initial,maintenance
20140410,3429,3117
20140411,3273,2975
20140414,2805,2550
20140415,2649,2408
20140416,2494,2267
20140417,2338,2125
20140418,2182,1983
20140421,2017,1833
20140422,1834,1667
20140423,1650,1500
20140424,1467,1333
20140425,1284,1167
20140428,734,667
20140429,550,500
20140430,367,333
20140501,184,167
20140502,5500,5000
20140505,5145,4677
20140506,4968,4516
20140507,4791,4355
20140508,4614,4194
20140509,4436,4032
20140512,3903,3548
20140513,3726,3387
20140514,3549,3226
20140515,3372,3065
20140516,2236,2032
20140519,1864,1694
20140520,1740,1581
20140521,1615,1468
20140522,1491,1355
20140523,1367,1242
20140526,994,903
20140527,869,790
20140528,745,677
20140529,622,565
20140530,498,452
20140602,125,113
20140603,3722,3383
20140604,3594,3267
20140605,3465,3150
20140606,3337,3033
20140609,2952,2683
20140610,2824,2567
20140611,2695,2450
20140612,2567,2333
20140613,2439,2217
20140616,2054,1867
20140617,1925,1750
20140618,1797,1633
20140619,1669,1517
20140620,1540,1400
20140623,1155,1050
20140624,1027,933
20140625,899,817
20140626,770,700
20140627,642,583
20140630,257,233
20140701,129,117
20140702,3850,3500
20140707,3478,3161
20140708,3353,3048
20140709,3229,2935
20140710,3106,2823
20140711,2981,2710
20140714,2609,2371
20140715,2484,2258
20140716,2360,2145
20140717,2236,2032
20140718,2111,1919
20140721,1740,1581
20140722,1615,1468
20140723,1491,1355
20140724,1367,1242
20140725,1242,1129
20140728,869,790
20140729,745,677
20140730,622,565
20140731,498,452
20140801,373,339
20140804,3726,3387
20140805,3602,3274
20140806,3478,3161
20140807,3353,3048
20140808,3229,2935
20140811,2857,2597
20140812,2733,2484
20140813,2609,2371
20140814,2484,2258
20140815,2360,2145
20140818,1987,1806
20140819,1864,1694
20140820,1740,1581
20140821,1615,1468
20140822,1491,1355
20140825,1118,1016
20140826,994,903
20140827,869,790
20140828,745,677
20140829,622,565
20140901,249,226
20140902,125,113
20140903,3722,3383
20140904,3594,3267
20140905,3465,3150
20140908,3080,2800
20140909,2952,2683
20140910,2824,2567
20140911,2695,2450
20140912,2567,2333
20140915,2182,1983
20140916,2054,1867
20140917,1925,1750
20140918,1797,1633
20140919,1669,1517
20140922,1284,1167
20140923,1155,1050
20140924,1027,933
20140925,899,817
20140926,770,700
20140929,385,350
20140930,257,233
20141001,129,117
20141002,3850,3500
20141006,3602,3274
20141007,3478,3161
20141008,3353,3048
20141009,3229,2935
20141010,3106,2823
20141013,2733,2484
20141014,2609,2371
20141015,2484,2258
20141016,2360,2145
20141017,2236,2032
20141020,1864,1694
20141021,1740,1581
20141022,1615,1468
20141023,1491,1355
20141024,1367,1242
20141027,994,903
20141028,869,790
20141029,745,677
20141030,622,565
20141031,498,452
20141103,125,113
20141104,3594,3267
20141105,3465,3150
20141106,3337,3033
20141107,3209,2917
20141110,2824,2567
20141111,2695,2450
20141112,2567,2333
20141113,2439,2217
20141114,2310,2100
20141117,1925,1750
20141118,1797,1633
20141119,1669,1517
20141120,1540,1400
20141121,1412,1283
20141124,1027,933
20141125,899,817
20141126,770,700
20141127,642,583
20141128,514,467
20141201,129,117
20141202,3850,3500
20141205,4950,4500
20141208,4472,4065
20141209,4311,3919
20141210,4152,3774
20141211,3992,3629
20141212,4259,3871
20141215,3726,3387
20141216,3549,3226
20141217,3372,3065
20141218,3194,2903
20141219,3017,2742
20141222,2484,2258
20141223,2307,2097
20141224,2129,1935
20141225,1952,1774
20141226,1775,1613
20141229,1242,1129
20141230,1065,968
20150102,533,484
20150105,5145,4677
20150106,4968,4516
20150107,4791,4355
20150108,4614,4194
20150109,4436,4032
20150112,3903,3548
20150113,3726,3387
20150114,3549,3226
20150115,3372,3065
20150116,3194,2903
20150119,2661,2419
20150120,2484,2258
20150121,2307,2097
20150122,2129,1935
20150123,1952,1774
20150126,1419,1290
20150127,1242,1129
20150128,1065,968
20150129,887,806
20150130,640,581
20150202,160,145
20150203,4950,4500
20150204,4773,4339
20150205,4597,4179
20150206,4420,4018
20150209,3890,3536
20150210,3713,3375
20150211,3536,3214
20150212,3360,3054
20150213,3183,2893
20150216,2653,2411
20150217,2475,2250
20150218,2298,2089
20150219,2122,1929
20150220,1945,1768
20150223,1415,1286
20150224,1238,1125
20150225,1061,964
20150226,885,804
20150227,708,643
20150302,178,161
20150303,4791,4355
20150304,4631,4210
20150305,4472,4065
20150306,4311,3919
20150309,3833,3484
20150310,3673,3339
20150311,3514,3194
20150312,3353,3048
20150313,3194,2903
20150316,2715,2468
20150317,2556,2323
20150318,2395,2177
20150319,2236,2032
20150320,2076,1887
20150323,1598,1452
20150324,1437,1306
20150325,1278,1161
20150326,1118,1016
20150327,959,871
20150330,479,435
20150331,319,290
20150401,160,145
20150402,4950,4500
20150406,4620,4200
20150407,4455,4050
20150408,4290,3900
20150409,4125,3750
20150410,3960,3600
20150413,3465,3150
20150414,3300,3000
20150415,3135,2850
20150416,2970,2700
20150417,2962,2692
20150420,2439,2217
20150421,2264,2058
20150422,2090,1900
20150423,1917,1742
20150424,1742,1583
20150427,1219,1108
20150428,1045,950
20150429,872,792
20150430,697,633
20150501,523,475
20150504,4889,4444
20150505,4719,4290
20150506,4551,4137
20150507,4383,3984
20150508,4215,3831
20150511,3709,3371
20150512,3540,3218
20150513,3372,3065
20150514,3203,2911
20150515,3034,2758
20150518,2528,2298
20150519,2360,2145
20150520,2192,1992
20150521,2023,1839
20150522,1854,1685
20150525,1349,1226
20150526,1181,1073
20150527,1011,919
20150528,843,766
20150529,675,613
20150601,169,153
20150602,5225,4750
20150603,5052,4592
20150604,4877,4433
20150605,4703,4275
20150608,4180,3800
20150609,4007,3642
20150610,3832,3483
20150611,3658,3325
20150612,3484,3167
20150615,2962,2692
20150616,2787,2533
20150617,2613,2375
20150618,2439,2217
20150619,2264,2058
20150622,1742,1583
20150623,1568,1425
20150624,1394,1267
20150625,1219,1108
20150626,1045,950
20150629,523,475
20150630,349,317
20150701,174,158
20150702,5225,4750
20150706,4889,4444
20150707,4719,4290
20150708,4551,4137
20150709,4383,3984
20150710,4215,3831
20150713,3709,3371
20150714,3540,3218
20150715,3372,3065
20150716,3203,2911
20150717,3034,2758
20150720,2528,2298
20150721,2360,2145
20150722,2192,1992
20150723,2023,1839
20150724,1854,1685
20150727,1349,1226
20150728,1181,1073
20150729,1011,919
20150730,843,766
20150731,675,613
20150803,169,153
20150804,4889,4444
20150805,4719,4290
20150806,4551,4137
20150807,4383,3984
20150810,3877,3524
20150811,3709,3371
20150812,3540,3218
20150813,3372,3065
20150814,3203,2911
20150817,2698,2452
20150818,2528,2298
20150819,2360,2145
20150820,2192,1992
20150821,2023,1839
20150824,1517,1379
20150825,1349,1226
20150826,1181,1073
20150827,1011,919
20150828,843,766
20150831,337,306
20150901,169,153
20150902,5225,4750
20150903,5052,4592
20150904,4877,4433
20150907,4354,3958
20150908,4180,3800
20150909,4007,3642
20150910,3832,3483
20150911,3658,3325
20150914,3135,2850
20150915,2962,2692
20150916,2787,2533
20150917,2613,2375
20150918,2439,2217
20150921,1917,1742
20150922,1742,1583
20150923,1568,1425
20150924,1394,1267
20150925,1219,1108
20150928,697,633
20150929,523,475
20150930,349,317
20151001,174,158
20151002,5225,4750
20151005,4889,4444
20151006,4719,4290
20151007,4551,4137
20151008,4383,3984
20151009,4215,3831
20151012,3709,3371
20151013,3540,3218
20151014,3372,3065
20151015,3203,2911
20151016,3034,2758
20151019,2528,2298
20151020,2360,2145
20151021,2192,1992
20151022,2023,1839
20151023,1854,1685
20151026,1349,1226
20151027,1181,1073
20151028,1011,919
20151029,843,766
20151030,675,613
20151102,169,153
20151103,5052,4592
20151104,4877,4433
20151105,4703,4275
20151106,4529,4117
20151109,4007,3642
20151110,3832,3483
20151111,3658,3325
20151112,3484,3167
20151113,3309,3008
20151116,2787,2533
20151117,2613,2375
20151118,2439,2217
20151119,2264,2058
20151120,2090,1900
20151123,1568,1425
20151124,1394,1267
20151125,1219,1108
20151126,1045,950
20151127,872,792
20151130,349,317
20151201,174,158
20151202,5225,4750
20151207,4889,4444
20151208,4719,4290
20151209,4551,4137
20151210,4383,3984
20151211,4215,3831
20151214,3709,3371
20151215,3540,3218
20151216,3372,3065
20151217,3203,2911
20151218,3034,2758
20151221,2528,2298
20151222,2360,2145
20151223,2192,1992
20151224,2023,1839
20151225,1854,1685
20151228,1349,1226
20151229,1181,1073
20151230,1011,919
20160104,169,153
20160105,4719,4290
20160106,4551,4137
20160107,4383,3984
20160108,4215,3831
20160111,3709,3371
20160112,3540,3218
20160113,3372,3065
20160114,3203,2911
20160115,3034,2758
20160118,2528,2298
20160119,2360,2145
20160120,2192,1992
20160121,2023,1839
20160122,1854,1685
20160125,1349,1226
20160126,1181,1073
20160127,1011,919
20160128,843,766
20160129,675,613
20160201,169,153
20160202,5225,4750
20160203,5045,4586
20160204,4865,4422
20160205,3945,3586
20160208,3490,3172
20160209,3338,3034
20160210,3187,2897
20160211,3035,2759
20160212,2884,2621
20160215,2428,2207
20160216,2276,2069
20160217,2125,1931
20160218,1973,1793
20160219,1821,1655
20160222,1366,1241
