date,initial,maintenance
20170710,374,340
20170711,352,320
20170712,330,300
20170713,308,280
20170714,286,260
20170717,220,200
20170718,198,180
20170719,176,160
20170720,154,140
20170721,132,120
20170724,66,60
20170725,44,40
20170726,22,20
20170727,660,600
20170731,618,561
20170801,597,542
20170802,576,523
20170803,554,503
20170804,533,484
20170807,469,426
20170808,447,406
20170809,426,387
20170810,405,368
20170811,383,348
20170814,319,290
20170815,299,271
20170816,278,252
20170817,256,232
20170818,235,213
20170821,171,155
20170822,149,135
20170823,128,116
20170824,107,97
20170825,85,77
20170828,21,19
20170829,618,561
20170830,597,542
20170831,576,523
20170901,554,503
20170904,490,445
20170905,469,426
20170906,447,406
20170907,426,387
20170908,405,368
20170911,341,310
20170912,319,290
20170913,299,271
20170914,278,252
20170915,256,232
20170918,192,174
20170919,171,155
20170920,149,135
20170921,128,116
20170922,825,750
20170925,53,48
20170926,27,24
20170927,825,750
20170928,798,725
20170929,770,700
20171002,688,625
20171003,660,600
20171004,633,575
20171005,605,550
20171006,715,650
20171009,429,390
20171010,405,368
20171011,382,347
20171012,358,325
20171013,334,303
20171016,262,238
20171017,239,217
20171018,215,195
20171019,191,173
20171020,168,152
20171023,96,87
20171024,72,65
20171025,48,43
20171026,25,22
20171027,715,650
20171030,669,608
20171031,646,587
20171101,623,566
20171102,600,545
20171103,577,524
20171106,508,461
20171107,484,440
20171108,461,419
20171109,438,398
20171110,415,377
20171113,347,315
20171114,324,294
20171115,301,273
20171116,278,252
20171117,255,231
20171120,185,168
20171121,162,147
20171122,139,126
20171123,116,105
20171124,93,84
20171127,24,21
20171128,691,628
20171129,668,607
20171130,644,585
20171201,620,563
20171204,548,498
20171205,525,477
20171206,501,455
20171207,477,433
20171208,454,412
20171211,382,347
20171212,825,750
20171213,385,350
20171214,358,325
20171215,330,300
20171218,248,225
20171219,220,200
20171220,218,198
20171221,187,170
20171222,157,142
20171225,63,57
20171226,31,28
20171227,935,850
20180102,814,740
20180103,785,713
20180104,754,685
20180105,724,658
20180108,634,576
20180109,603,548
20180110,574,521
20180111,544,494
20180112,513,466
20180115,423,384
20180116,392,356
20180117,362,329
20180118,333,302
20180119,302,274
20180122,212,192
20180123,182,165
20180124,151,137
20180125,121,110
20180126,91,82
20180129,875,795
20180130,845,768
20180131,814,740
20180201,785,713
20180202,754,685
20180205,664,603
20180206,634,576
20180207,603,548
20180208,574,521
20180209,544,494
20180212,453,411
20180213,423,384
20180214,392,356
20180215,362,329
20180216,333,302
20180219,241,219
20180220,212,192
20180221,182,165
20180222,151,137
20180223,121,110
20180226,30,27
20180227,935,850
20180228,902,820
20180301,868,789
20180302,835,759
20180305,735,668
20180306,702,638
