date,initial,maintenance
20140129,11710,10645
20140130,9759,8871
20140131,7807,7097
20140203,1952,1774
20140204,60500,55000
20140205,58340,53036
20140206,56179,51071
20140207,54018,49107
20140210,47536,43214
20140211,45375,41250
20140212,43215,39286
20140213,41054,37321
20140214,38893,35357
20140217,32411,29464
20140218,30250,27500
20140219,28090,25536
20140220,25929,23571
20140221,23768,21607
20140224,17286,15714
20140225,15125,13750
20140226,12965,11786
20140227,10804,9821
20140228,8643,7857
20140303,2161,1964
20140304,56598,51452
20140305,54645,49677
20140306,52694,47903
20140307,50742,46129
20140310,44887,40806
20140311,42936,39032
20140312,40984,37258
20140313,39033,35484
20140314,37081,33710
20140317,31226,28387
20140318,29275,26613
20140319,27323,24839
20140320,25372,23065
20140321,23419,21290
20140324,17565,15968
20140325,15614,14194
20140326,13661,12419
20140327,11710,10645
20140328,9759,8871
20140331,3903,3548
20140401,1952,1774
20140402,60500,55000
20140403,58484,53167
20140404,56467,51333
20140407,50417,45833
20140408,48400,44000
20140409,46384,42167
20140410,44367,40333
20140411,42350,38500
20140414,36300,33000
20140415,34284,31167
20140416,32267,29333
20140417,30250,27500
20140418,28234,25667
20140421,18150,16500
20140422,16500,15000
20140423,14850,13500
20140424,13200,12000
20140425,11550,10500
20140428,6600,6000
20140429,4950,4500
20140430,3300,3000
20140501,1650,1500
20140502,49500,45000
20140505,46307,42097
20140506,44710,40645
20140507,43114,39194
20140508,41517,37742
20140509,39919,36290
20140512,35129,31935
20140513,33533,30484
20140514,31936,29032
20140515,30340,27581
20140516,28742,26129
20140519,23952,21774
20140520,22356,20323
20140521,20759,18871
20140522,19161,17419
20140523,17565,15968
20140526,12775,11613
20140527,11178,10161
20140528,9581,8710
20140529,7984,7258
20140530,6387,5806
20140602,1598,1452
20140603,47850,43500
20140604,46200,42000
20140605,44550,40500
20140606,42900,39000
20140609,37950,34500
20140610,36300,33000
20140611,34650,31500
20140612,33000,30000
20140613,31350,28500
20140616,26400,24000
20140617,24750,22500
20140618,23100,21000
20140619,21450,19500
20140620,19800,18000
20140623,14850,13500
20140624,13200,12000
20140625,11550,10500
20140626,9900,9000
20140627,8250,7500
20140630,3300,3000
20140701,1650,1500
20140702,49500,45000
20140707,44710,40645
20140708,43114,39194
20140709,41517,37742
20140710,39919,36290
20140711,38323,34839
20140714,33533,30484
20140715,31936,29032
20140716,30340,27581
20140717,28742,26129
20140718,27145,24677
20140721,22356,20323
20140722,20759,18871
20140723,19161,17419
20140724,17565,15968
20140725,15968,14516
20140728,11178,10161
20140729,9581,8710
20140730,7984,7258
20140731,6387,5806
20140801,4791,4355
20140804,47903,43548
20140805,46307,42097
20140806,44710,40645
20140807,43114,39194
20140808,41517,37742
20140811,36726,33387
20140812,35129,31935
20140813,33533,30484
20140814,31936,29032
20140815,30340,27581
20140818,25549,23226
20140819,23952,21774
20140820,22356,20323
20140821,20759,18871
20140822,19161,17419
20140825,14372,13065
20140826,12775,11613
20140827,11178,10161
20140828,9581,8710
20140829,7984,7258
20140901,3194,2903
20140902,1598,1452
20140903,47850,43500
20140904,46200,42000
20140905,44550,40500
20140908,39600,36000
20140909,37950,34500
20140910,36300,33000
20140911,34650,31500
20140912,33000,30000
20140915,28050,25500
20140916,26400,24000
20140917,24750,22500
20140918,23100,21000
20140919,21450,19500
20140922,16500,15000
20140923,14850,13500
20140924,13200,12000
20140925,11550,10500
20140926,9900,9000
20140929,4950,4500
20140930,3300,3000
20141001,1650,1500
20141002,49500,45000
20141006,46307,42097
20141007,44710,40645
20141008,43114,39194
20141009,41517,37742
20141010,39919,36290
20141013,35129,31935
20141014,33533,30484
20141015,31936,29032
20141016,30340,27581
20141017,28742,26129
20141020,23952,21774
20141021,22356,20323
20141022,20759,18871
20141023,19161,17419
20141024,17565,15968
20141027,12775,11613
20141028,11178,10161
20141029,9581,8710
20141030,7984,7258
20141031,6387,5806
20141103,1598,1452
20141104,46200,42000
20141105,44550,40500
20141106,42900,39000
20141107,41250,37500
20141110,36300,33000
20141111,34650,31500
20141112,33000,30000
20141113,31350,28500
20141114,29700,27000
20141117,24750,22500
20141118,23100,21000
20141119,21450,19500
20141120,19800,18000
20141121,18150,16500
20141124,13200,12000
20141125,11550,10500
20141126,9900,9000
20141127,8250,7500
20141128,6600,6000
20141201,1650,1500
20141202,53900,49000
20141205,59400,54000
20141208,53652,48774
20141209,51736,47032
20141210,49819,45290
20141211,47903,43548
20141212,45987,41806
20141215,40240,36581
20141216,38323,34839
20141217,36407,33097
20141218,34491,31355
20141219,32575,29613
20141222,26826,24387
20141223,24910,22645
20141224,22994,20903
20141225,21078,19161
20141226,19161,17419
20141229,13414,12194
20141230,11498,10452
20150102,5749,5226
20150105,55568,50516
20150106,53652,48774
20150107,51736,47032
20150108,49819,45290
20150109,47903,43548
20150112,42156,38323
20150113,40240,36581
20150114,38323,34839
20150115,36407,33097
20150116,34491,31355
20150119,28742,26129
20150120,26826,24387
20150121,24910,22645
20150122,22994,20903
20150123,21078,19161
20150126,15329,13935
20150127,13414,12194
20150128,11498,10452
20150129,9581,8710
20150130,7665,6968
20150202,1917,1742
20150203,59400,54000
20150204,57279,52071
20150205,55158,50143
20150206,53036,48214
20150209,46672,42429
20150210,44550,40500
20150211,42429,38571
20150212,40308,36643
20150213,38186,34714
20150216,31822,28929
20150217,29700,27000
20150218,27579,25071
20150219,25458,23143
20150220,23336,21214
20150223,16972,15429
20150224,14850,13500
20150225,12729,11571
20150226,10608,9643
20150227,8486,7714
20150302,2122,1929
20150303,57484,52258
20150304,55568,50516
20150305,53652,48774
20150306,51736,47032
20150309,45987,41806
20150310,44072,40065
20150311,42156,38323
20150312,40240,36581
20150313,38323,34839
20150316,32575,29613
20150317,30659,27871
20150318,28742,26129
20150319,26826,24387
20150320,24910,22645
20150323,19161,17419
20150324,17245,15677
20150325,15329,13935
20150326,13414,12194
20150327,11498,10452
20150330,5749,5226
20150331,3833,3484
20150401,1917,1742
20150402,59400,54000
20150406,57420,52200
20150407,55440,50400
20150408,53460,48600
20150409,51480,46800
20150410,49500,45000
20150413,43560,39600
20150414,41580,37800
20150415,39600,36000
20150416,37620,34200
20150417,29700,27000
20150420,24750,22500
20150421,23100,21000
20150422,21450,19500
