date,initial,maintenance
20140505,1955,1777
20140506,1888,1716
20140507,1821,1655
20140508,1754,1594
20140509,1686,1532
20140512,1483,1348
20140513,1416,1287
20140514,1349,1226
20140515,1282,1165
20140516,1214,1103
20140519,1011,919
20140520,944,858
20140521,877,797
20140522,809,735
20140523,742,674
20140526,539,490
20140527,472,429
20140528,405,368
20140529,337,306
20140530,270,245
20140602,68,61
20140603,2021,1837
20140604,1951,1773
20140605,1881,1710
20140606,1812,1647
20140609,1603,1457
20140610,1533,1393
20140611,1463,1330
20140612,1394,1267
20140613,1324,1203
20140616,1115,1013
20140617,1045,950
20140618,976,887
20140619,906,823
20140620,836,760
20140623,627,570
20140624,558,507
20140625,488,443
20140626,418,380
20140627,349,317
20140630,140,127
20140701,70,63
20140702,2090,1900
20140707,1888,1716
20140708,1821,1655
20140709,1754,1594
20140710,1686,1532
20140711,1619,1471
20140714,1416,1287
20140715,1349,1226
20140716,1282,1165
20140717,1214,1103
20140718,1147,1042
20140721,944,858
20140722,877,797
20140723,809,735
20140724,742,674
20140725,675,613
20140728,472,429
20140729,405,368
20140730,337,306
20140731,270,245
20140801,203,184
20140804,2023,1839
20140805,1955,1777
20140806,1888,1716
20140807,1821,1655
20140808,1754,1594
20140811,1551,1410
20140812,1483,1348
20140813,1416,1287
20140814,1349,1226
20140815,1282,1165
20140818,1080,981
20140819,1011,919
20140820,944,858
20140821,877,797
20140822,809,735
20140825,608,552
20140826,539,490
20140827,472,429
20140828,405,368
20140829,337,306
20140901,136,123
20140902,68,61
20140903,2021,1837
20140904,1951,1773
20140905,1881,1710
20140908,1672,1520
20140909,1603,1457
20140910,1533,1393
20140911,1463,1330
20140912,1394,1267
20140915,1185,1077
20140916,1115,1013
20140917,1045,950
20140918,976,887
20140919,906,823
20140922,697,633
20140923,627,570
20140924,558,507
20140925,488,443
20140926,418,380
20140929,209,190
20140930,140,127
20141001,70,63
20141002,2090,1900
20141006,1955,1777
20141007,1888,1716
20141008,1821,1655
20141009,1754,1594
20141010,1686,1532
20141013,1483,1348
20141014,1416,1287
20141015,1349,1226
20141016,1282,1165
20141017,1341,1219
20141020,1118,1016
20141021,1043,948
20141022,970,881
20141023,895,813
20141024,820,745
20141027,597,542
20141028,522,474
20141029,447,406
