date,initial,maintenance
20140424,568,516
20140425,532,483
20140428,402,365
20140429,348,316
20140430,284,258
20140501,202,183
20140502,1100,1000
20140505,1064,967
20140506,1045,950
20140507,1027,933
20140508,1008,916
20140509,988,898
20140512,927,842
20140513,906,823
20140514,884,803
20140515,862,783
20140516,839,762
20140519,766,696
20140520,740,672
20140521,713,648
20140522,685,622
20140523,656,596
20140526,559,508
20140527,523,475
20140528,484,440
20140529,443,402
20140530,395,359
20140602,198,180
20140603,1082,983
20140604,1063,966
20140605,1044,949
20140606,1025,931
20140609,964,876
20140610,942,856
20140611,921,837
20140612,898,816
20140613,876,796
20140616,803,730
20140617,778,707
20140618,752,683
20140619,724,658
20140620,696,632
20140623,603,548
20140624,568,516
20140625,532,483
20140626,492,447
20140627,449,408
20140630,284,258
20140701,202,183
20140702,1100,1000
20140707,1045,950
20140708,1027,933
20140709,1008,916
20140710,988,898
20140711,968,880
20140714,906,823
20140715,884,803
20140716,862,783
20140717,839,762
20140718,816,741
20140721,740,672
20140722,713,648
20140723,685,622
20140724,656,596
20140725,625,568
20140728,523,475
20140729,484,440
20140730,443,402
20140731,395,359
20140801,343,311
20140804,1083,984
20140805,1064,967
20140806,1045,950
20140807,1027,933
20140808,1008,916
20140811,948,861
20140812,927,842
20140813,906,823
20140814,884,803
20140815,862,783
20140818,790,718
20140819,766,696
20140820,740,672
20140821,713,648
20140822,685,622
20140825,593,539
20140826,559,508
20140827,523,475
20140828,484,440
20140829,443,402
20140901,280,254
20140902,198,180
20140903,1082,983
20140904,1063,966
20140905,1044,949
20140908,984,894
20140909,964,876
20140910,942,856
20140911,921,837
20140912,898,816
20140915,829,753
20140916,803,730
20140917,778,707
20140918,752,683
20140919,724,658
20140922,635,577
20140923,603,548
20140924,568,516
20140925,532,483
20140926,492,447
20140929,348,316
20140930,284,258
20141001,202,183
20141002,1100,1000
20141006,1064,967
20141007,1045,950
20141008,1027,933
20141009,1008,916
20141010,988,898
20141013,927,842
20141014,906,823
20141015,884,803
20141016,862,783
20141017,839,762
20141020,766,696
20141021,740,672
20141022,713,648
20141023,685,622
20141024,656,596
20141027,559,508
20141028,523,475
20141029,484,440
20141030,443,402
20141031,395,359
20141103,198,180
20141104,1063,966
20141105,1044,949
20141106,1025,931
20141107,1005,913
20141110,942,856
20141111,921,837
20141112,898,816
20141113,876,796
20141114,853,775
20141117,778,707
20141118,752,683
20141119,724,658
20141120,696,632
20141121,667,606
20141124,568,516
20141125,532,483
20141126,492,447
20141127,449,408
20141128,402,365
20141201,202,183
20141202,1100,1000
20141208,1045,950
20141209,1027,933
20141210,1008,916
20141211,988,898
20141212,968,880
20141215,906,823
20141216,884,803
20141217,862,783
20141218,839,762
20141219,816,741
20141222,740,672
20141223,713,648
20141224,685,622
20141225,656,596
20141226,625,568
20141229,523,475
20141230,484,440
20150102,343,311
20150105,1064,967
20150106,1045,950
20150107,1027,933
20150108,1008,916
20150109,988,898
20150112,927,842
20150113,906,823
20150114,884,803
20150115,862,783
20150116,839,762
20150119,766,696
20150120,740,672
20150121,713,648
20150122,685,622
20150123,656,596
20150126,559,508
20150127,523,475
20150128,484,440
20150129,443,402
20150130,395,359
20150202,198,180
20150203,1100,1000
20150204,1081,982
20150205,1061,964
20150206,1040,945
20150209,975,886
20150210,953,866
20150211,930,845
20150212,907,824
20150213,883,802
20150216,806,732
20150217,778,707
20150218,750,681
20150219,721,655
20150220,690,627
20150223,589,535
20150224,550,500
20150225,510,463
20150226,466,423
20150227,416,378
20150302,208,189
20150303,1083,984
20150304,1064,967
20150305,1045,950
20150306,1027,933
20150309,968,880
20150310,948,861
20150311,927,842
20150312,906,823
20150313,884,803
20150316,816,741
20150317,790,718
20150318,766,696
20150319,740,672
20150320,713,648
20150323,625,568
20150324,593,539
