date,initial,maintenance
20140512,1561,1419
20140513,1491,1355
20140514,1419,1290
20140515,1349,1226
20140516,1278,1161
20140519,1065,968
20140520,994,903
20140521,923,839
20140522,852,774
20140523,781,710
20140526,568,516
20140527,498,452
20140528,426,387
20140529,356,323
20140530,284,258
20140602,72,65
20140603,2127,1933
20140604,2054,1867
20140605,1980,1800
20140606,1907,1733
20140609,1687,1533
20140610,1614,1467
20140611,1540,1400
20140612,1467,1333
20140613,1394,1267
20140616,1174,1067
20140617,1100,1000
20140618,1027,933
20140619,954,867
20140620,880,800
20140623,660,600
20140624,587,533
20140625,514,467
20140626,440,400
20140627,367,333
20140630,147,133
20140701,74,67
20140702,2200,2000
20140707,1987,1806
20140708,1917,1742
20140709,1845,1677
20140710,1775,1613
20140711,1703,1548
20140714,1491,1355
20140715,1419,1290
20140716,1349,1226
20140717,1278,1161
20140718,1207,1097
20140721,994,903
20140722,923,839
20140723,852,774
20140724,781,710
20140725,533,484
20140728,373,339
20140729,319,290
20140730,267,242
20140731,214,194
20140801,160,145
20140804,1598,1452
20140805,1544,1403
20140806,1491,1355
20140807,1437,1306
20140808,1384,1258
20140811,1225,1113
20140812,1172,1065
20140813,1118,1016
20140814,1065,968
20140815,1011,919
20140818,852,774
20140819,799,726
20140820,745,677
20140821,692,629
20140822,640,581
20140825,479,435
20140826,426,387
20140827,373,339
20140828,319,290
20140829,267,242
20140901,107,97
20140902,53,48
20140903,1595,1450
20140904,1540,1400
20140905,1485,1350
20140908,1320,1200
20140909,1265,1150
20140910,1210,1100
20140911,1155,1050
20140912,1100,1000
20140915,935,850
20140916,880,800
20140917,825,750
20140918,770,700
20140919,715,650
20140922,550,500
20140923,495,450
20140924,440,400
20140925,385,350
20140926,330,300
20140929,165,150
20140930,110,100
20141001,55,50
20141002,1650,1500
20141006,1544,1403
20141007,1491,1355
20141008,1437,1306
20141009,1384,1258
20141010,1331,1210
20141013,1172,1065
20141014,1118,1016
20141015,1065,968
20141016,1011,919
20141017,959,871
20141020,799,726
20141021,745,677
20141022,692,629
20141023,640,581
20141024,586,532
20141027,426,387
20141028,373,339
20141029,319,290
20141030,267,242
20141031,256,232
20141103,64,58
20141104,1848,1680
20141105,1782,1620
20141106,1716,1560
20141107,2200,2000
20141110,1936,1760
20141111,1848,1680
20141112,1760,1600
20141113,1672,1520
20141114,1980,1800
20141117,1650,1500
20141118,1540,1400
20141119,1430,1300
20141120,1760,1600
20141121,1614,1467
20141124,1174,1067
20141125,1027,933
20141126,880,800
20141127,734,667
20141128,587,533
20141201,147,133
20141202,4400,4000
20141208,3975,3613
20141209,3833,3484
20141210,3691,3355
20141211,3549,3226
20141212,4939,4490
20141215,4322,3929
20141216,4117,3742
20141217,3911,3555
20141218,3705,3368
20141219,3500,3181
20141222,2881,2619
20141223,2676,2432
20141224,2470,2245
20141225,2264,2058
20141226,2059,1871
20141229,1441,1310
20141230,1236,1123
20150102,618,561
20150105,5969,5426
20150106,5763,5239
20150107,5558,5052
20150108,5352,4865
20150109,5145,4677
20150112,4528,4116
20150113,4322,3929
20150114,4117,3742
20150115,3911,3555
20150116,3705,3368
20150119,3087,2806
20150120,2881,2619
20150121,2676,2432
20150122,2470,2245
20150123,2264,2058
20150126,1647,1497
20150127,1441,1310
20150128,1236,1123
20150129,1029,935
20150130,823,748
20150202,206,187
20150203,6380,5800
20150204,6153,5593
20150205,5925,5386
20150206,5697,5179
20150209,5013,4557
20150210,4785,4350
20150211,4558,4143
20150212,4330,3936
20150213,4102,3729
20150216,3418,3107
20150217,3190,2900
20150218,2963,2693
20150219,2735,2486
20150220,2507,2279
20150223,1823,1657
20150224,1595,1450
20150225,1368,1243
20150226,1140,1036
20150227,912,829
20150302,228,207
20150303,6175,5613
20150304,5969,5426
20150305,5763,5239
20150306,5558,5052
20150309,4939,4490
20150310,4734,4303
20150311,4528,4116
20150312,4322,3929
20150313,4117,3742
20150316,3500,3181
20150317,3294,2994
20150318,3087,2806
20150319,2881,2619
20150320,2676,2432
20150323,2059,1871
20150324,1853,1684
20150325,1647,1497
20150326,1441,1310
20150327,1236,1123
20150330,618,561
20150331,412,374
20150401,206,187
20150402,6380,5800
20150406,5955,5413
20150407,5742,5220
20150408,5530,5027
20150409,5317,4833
20150410,2640,2400
20150413,2310,2100
20150414,2200,2000
20150415,2090,1900
20150416,1980,1800
20150417,1870,1700
20150420,1540,1400
20150421,1430,1300
20150422,1320,1200
20150423,1210,1100
20150424,1100,1000
20150427,770,700
20150428,660,600
20150429,550,500
20150430,440,400
20150501,330,300
20150504,3087,2806
20150505,2981,2710
20150506,2875,2613
20150507,2768,2516
20150508,2395,2177
20150511,2108,1916
20150512,2012,1829
20150513,1917,1742
20150514,1821,1655
20150515,1725,1568
20150518,1437,1306
20150519,1341,1219
20150520,1246,1132
20150521,1150,1045
20150522,1054,958
20150525,767,697
20150526,671,610
20150527,576,523
20150528,479,435
20150529,383,348
20150601,96,87
20150602,2970,2700
20150603,2871,2610
20150604,2772,2520
20150605,2673,2430
20150608,2376,2160
20150609,2277,2070
20150610,2178,1980
20150611,2079,1890
20150612,1980,1800
20150615,1683,1530
20150616,1584,1440
20150617,1485,1350
20150618,1386,1260
20150619,1287,1170
20150622,990,900
20150623,891,810
20150624,792,720
20150625,693,630
20150626,594,540
20150629,297,270
20150630,198,180
20150701,99,90
20150702,2970,2700
20150706,2779,2526
20150707,2683,2439
20150708,2588,2352
20150709,2492,2265
20150710,2395,2177
20150713,2108,1916
20150714,2012,1829
20150715,1917,1742
20150716,1821,1655
20150717,1725,1568
20150720,1437,1306
20150721,1341,1219
20150722,1246,1132
20150723,1150,1045
20150724,1054,958
20150727,767,697
20150728,671,610
20150729,576,523
20150730,479,435
20150731,383,348
20150803,96,87
20150804,2779,2526
20150805,2683,2439
20150806,2588,2352
20150807,2492,2265
20150810,2204,2003
20150811,2108,1916
20150812,2012,1829
20150813,1917,1742
20150814,1821,1655
20150817,1534,1394
20150818,1437,1306
20150819,1341,1219
20150820,1246,1132
20150821,1150,1045
20150824,863,784
20150825,767,697
20150826,671,610
20150827,576,523
20150828,479,435
20150831,192,174
20150901,96,87
20150902,2970,2700
20150903,2871,2610
20150904,2772,2520
20150907,2475,2250
20150908,2376,2160
20150909,2277,2070
20150910,2178,1980
20150911,2079,1890
20150914,1782,1620
20150915,1683,1530
20150916,1584,1440
20150917,1485,1350
20150918,1386,1260
20150921,1089,990
20150922,990,900
20150923,891,810
20150924,792,720
20150925,693,630
20150928,396,360
20150929,297,270
20150930,198,180
20151001,99,90
20151002,2970,2700
20151005,2779,2526
20151006,2683,2439
20151007,2588,2352
20151008,2492,2265
20151009,2395,2177
20151012,2108,1916
20151013,2012,1829
20151014,1917,1742
20151015,1821,1655
20151016,1725,1568
20151019,1437,1306
20151020,1341,1219
20151021,1246,1132
20151022,1150,1045
20151023,1054,958
20151026,767,697
20151027,671,610
20151028,576,523
20151029,479,435
20151030,383,348
20151102,96,87
20151103,2871,2610
20151104,2772,2520
20151105,2673,2430
20151106,2574,2340
20151109,2277,2070
20151110,2178,1980
20151111,2079,1890
20151112,1980,1800
20151113,1881,1710
20151116,1584,1440
20151117,1485,1350
20151118,1386,1260
20151119,1287,1170
20151120,1188,1080
20151123,891,810
20151124,792,720
20151125,693,630
20151126,594,540
20151127,495,450
20151130,198,180
20151201,99,90
20151202,2970,2700
20151207,2779,2526
20151208,2683,2439
20151209,2588,2352
20151210,2492,2265
20151211,2395,2177
20151214,2108,1916
20151215,2012,1829
20151216,1917,1742
20151217,1821,1655
20151218,1725,1568
20151221,1437,1306
20151222,1341,1219
20151223,1246,1132
20151224,1150,1045
20151225,1054,958
20151228,767,697
20151229,671,610
20151230,576,523
20160104,96,87
20160105,2683,2439
20160106,2588,2352
20160107,2492,2265
20160108,2395,2177
20160111,2108,1916
20160112,2012,1829
20160113,1917,1742
20160114,1821,1655
20160115,1725,1568
20160118,1437,1306
20160119,1341,1219
20160120,1246,1132
20160121,1150,1045
20160122,1054,958
20160125,767,697
20160126,671,610
20160127,640,581
20160128,533,484
20160129,426,387
20160201,107,97
20160202,3300,3000
20160203,3187,2897
20160204,3073,2793
20160205,2959,2690
20160208,2617,2379
20160209,2504,2276
20160210,2390,2172
20160211,2276,2069
20160212,2163,1966
20160215,1821,1655
20160216,1708,1552
20160217,1593,1448
20160218,1480,1345
20160219,1366,1241
20160222,1025,931
20160223,911,828
20160224,797,724
20160225,684,621
20160226,569,517
20160229,228,207
20160301,114,103
20160302,3300,3000
20160307,2981,2710
20160308,2875,2613
20160309,2768,2516
20160310,2661,2419
20160311,2556,2323
20160314,2236,2032
20160315,2129,1935
20160316,2023,1839
20160317,1917,1742
20160318,1207,1097
20160321,994,903
20160322,923,839
20160323,852,774
20160324,781,710
20160325,710,645
20160328,498,452
20160329,426,387
20160330,356,323
20160331,284,258
20160401,214,194
20160404,2127,1933
20160405,2054,1867
20160406,1980,1800
20160407,1907,1733
20160408,1834,1667
20160411,1614,1467
20160412,1540,1400
20160413,1467,1333
20160414,1394,1267
20160415,1320,1200
20160418,1100,1000
20160419,1027,933
20160420,954,867
20160421,880,800
20160422,968,880
20160425,704,640
20160426,616,560
20160427,528,480
20160428,440,400
20160429,352,320
20160502,88,80
20160503,2556,2323
20160504,2470,2245
20160505,2385,2168
20160506,2299,2090
20160509,2044,1858
20160510,1960,1781
20160511,1874,1703
20160512,1789,1626
20160513,1703,1548
20160516,1448,1316
20160517,1363,1239
20160518,1278,1161
20160519,1193,1084
20160520,1107,1006
20160523,852,774
20160524,767,697
20160525,681,619
20160526,498,452
20160527,426,387
20160530,214,194
20160531,142,129
20160601,72,65
20160602,2200,2000
20160606,2127,1933
20160607,2054,1867
20160608,1980,1800
20160609,1907,1733
20160610,1834,1667
20160613,1614,1467
20160614,1540,1400
20160615,1467,1333
20160616,1394,1267
20160617,1320,1200
20160620,1100,1000
20160621,1027,933
20160622,954,867
20160623,880,800
20160624,807,733
20160627,587,533
20160628,514,467
20160629,440,400
20160630,367,333
20160701,294,267
20160704,74,67
20160705,1987,1806
20160706,1917,1742
20160707,1845,1677
20160708,1775,1613
20160711,1561,1419
20160712,1491,1355
20160713,1419,1290
20160714,1349,1226
20160715,1278,1161
20160718,1065,968
20160719,994,903
20160720,923,839
20160721,852,774
20160722,781,710
20160725,568,516
20160726,498,452
20160727,426,387
20160728,356,323
20160729,284,258
20160801,72,65
20160802,2200,2000
20160803,2129,1935
20160804,2059,1871
20160805,1987,1806
20160808,1775,1613
20160809,1703,1548
20160810,1633,1484
20160811,1561,1419
20160812,1491,1355
20160815,1278,1161
20160816,1207,1097
20160817,1136,1032
20160818,1065,968
20160819,994,903
20160822,781,710
20160823,710,645
20160824,640,581
20160825,568,516
20160826,498,452
20160829,284,258
20160830,214,194
20160831,142,129
20160901,72,65
20160902,2200,2000
20160905,2127,1933
20160906,2054,1867
20160907,1980,1800
20160908,1907,1733
20160909,1834,1667
20160912,1614,1467
20160913,1540,1400
20160914,1467,1333
20160915,1394,1267
20160916,1320,1200
20160919,1100,1000
20160920,1027,933
20160921,954,867
20160922,880,800
20160923,807,733
20160926,587,533
20160927,514,467
20160928,440,400
20160929,367,333
20160930,294,267
20161003,74,67
20161004,2059,1871
20161005,1987,1806
20161006,1917,1742
20161007,1845,1677
20161010,1633,1484
20161011,1561,1419
20161012,1491,1355
20161013,1419,1290
20161014,1349,1226
20161017,1136,1032
20161018,1065,968
20161019,994,903
20161020,923,839
20161021,852,774
20161024,640,581
20161025,568,516
20161026,498,452
20161027,426,387
20161028,356,323
20161031,142,129
20161101,72,65
20161102,2200,2000
20161103,2127,1933
20161104,2054,1867
20161107,1834,1667
20161108,1760,1600
20161109,1687,1533
20161110,1614,1467
20161111,1540,1400
20161114,1320,1200
20161115,1247,1133
20161116,1174,1067
20161117,1100,1000
20161118,1027,933
20161121,807,733
20161122,734,667
20161123,660,600
20161124,587,533
20161125,514,467
20161128,294,267
20161129,220,200
20161130,147,133
20161201,74,67
20161202,2200,2000
20161205,2059,1871
20161206,1987,1806
20161207,1917,1742
20161208,1845,1677
20161209,1775,1613
20161212,1633,1484
20161213,1561,1419
20161214,1491,1355
20161215,1419,1290
20161216,1349,1226
20161219,1136,1032
20161220,1065,968
20161221,994,903
20161222,923,839
20161223,852,774
20161226,640,581
20161227,568,516
20161228,498,452
20161229,426,387
20161230,356,323
20170102,142,129
20170103,72,65
20170104,2059,1871
20170105,1987,1806
20170106,1917,1742
20170109,1703,1548
20170110,1633,1484
20170111,1561,1419
20170112,1491,1355
20170113,1419,1290
20170116,1207,1097
20170117,1136,1032
20170118,1065,968
20170119,994,903
20170120,923,839
20170123,710,645
20170124,640,581
20170125,568,516
20170126,498,452
20170127,426,387
20170130,214,194
20170131,142,129
20170201,72,65
20170202,2200,2000
20170203,2122,1929
20170206,1886,1714
20170207,1808,1643
20170208,1729,1571
20170209,1650,1500
20170210,1572,1429
20170213,1336,1214
20170214,1258,1143
20170215,1179,1071
20170216,1100,1000
20170217,1022,929
20170220,786,714
20170221,708,643
20170222,629,571
20170223,550,500
20170224,472,429
20170227,236,214
20170228,158,143
20170301,79,71
20170302,2200,2000
20170306,2059,1871
20170307,1987,1806
20170308,1917,1742
20170309,1845,1677
20170310,1775,1613
20170313,1561,1419
20170314,1491,1355
20170315,1419,1290
20170316,1349,1226
20170317,959,871
20170320,799,726
20170321,745,677
20170322,692,629
20170323,640,581
20170324,586,532
20170327,426,387
20170328,373,339
20170329,319,290
20170330,267,242
20170331,214,194
20170403,53,48
20170404,1540,1400
20170405,1485,1350
20170406,1430,1300
20170407,1375,1250
20170410,1210,1100
20170411,1155,1050
20170412,1100,1000
20170413,1045,950
20170414,990,900
20170417,825,750
20170418,770,700
20170419,715,650
20170420,660,600
20170421,605,550
20170424,440,400
20170425,385,350
20170426,330,300
20170427,275,250
20170428,220,200
20170501,55,50
20170502,1650,1500
20170503,1598,1452
20170504,1544,1403
20170505,1491,1355
20170508,1331,1210
20170509,1278,1161
20170510,1225,1113
20170511,1172,1065
20170512,1118,1016
20170515,959,871
20170516,906,823
20170517,852,774
20170518,799,726
20170519,745,677
20170522,586,532
20170523,533,484
20170524,479,435
20170525,426,387
20170526,373,339
20170529,214,194
20170530,160,145
20170531,107,97
20170601,53,48
20170602,1650,1500
20170606,1595,1450
20170607,1540,1400
20170608,1485,1350
20170609,1430,1300
20170612,1265,1150
20170613,1210,1100
20170614,1155,1050
20170615,1100,1000
20170616,1045,950
20170619,880,800
20170620,825,750
20170621,770,700
20170622,715,650
20170623,660,600
20170626,495,450
20170627,440,400
20170628,385,350
20170629,330,300
20170630,275,250
20170703,110,100
20170704,55,50
20170705,1491,1355
20170706,1437,1306
20170707,1384,1258
20170710,1225,1113
20170711,1172,1065
20170712,1118,1016
20170713,1065,968
20170714,1011,919
20170717,852,774
20170718,799,726
20170719,745,677
20170720,692,629
20170721,640,581
20170724,479,435
20170725,426,387
20170726,373,339
20170727,319,290
20170728,267,242
20170731,107,97
20170801,53,48
20170802,1650,1500
20170807,1544,1403
20170808,1491,1355
20170809,1437,1306
20170810,1384,1258
20170811,1331,1210
20170814,1172,1065
20170815,1118,1016
20170816,1065,968
20170817,1011,919
20170818,959,871
20170821,799,726
20170822,745,677
20170823,692,629
20170824,640,581
20170825,586,532
20170828,426,387
20170829,373,339
20170830,319,290
20170831,267,242
20170901,214,194
20170904,53,48
20170905,1540,1400
20170906,1485,1350
20170907,1430,1300
20170908,1375,1250
20170911,1210,1100
20170912,1155,1050
20170913,1100,1000
20170914,1045,950
20170915,990,900
20170918,825,750
20170919,770,700
20170920,715,650
20170921,660,600
20170922,605,550
20170925,440,400
20170926,385,350
20170927,330,300
20170928,275,250
20170929,220,200
20171002,55,50
20171003,1598,1452
20171004,1544,1403
20171005,1491,1355
20171006,1437,1306
20171009,1278,1161
20171010,1225,1113
20171011,1172,1065
20171012,1118,1016
20171013,1065,968
