date,initial,maintenance
20140514,1412,1283
20140515,1312,1192
20140516,1210,1100
20140519,908,825
20140520,807,733
20140521,707,642
20140522,605,550
20140523,504,458
20140526,202,183
20140527,102,92
20140528,2928,2661
20140529,2831,2573
20140530,2733,2484
20140602,2440,2218
20140603,2342,2129
20140604,2244,2040
20140605,2148,1952
20140606,2050,1863
20140609,1757,1597
20140610,1659,1508
20140611,1561,1419
20140612,1465,1331
20140613,994,903
20140616,781,710
20140617,710,645
20140618,640,581
20140619,568,516
20140620,498,452
20140623,284,258
20140624,214,194
20140625,142,129
20140626,72,65
20140627,2200,2000
20140630,2127,1933
20140701,2054,1867
20140702,1980,1800
20140703,1907,1733
20140704,1834,1667
20140707,1614,1467
20140708,1540,1400
20140709,1467,1333
20140710,1394,1267
20140711,1320,1200
20140714,1100,1000
20140715,1027,933
20140716,954,867
20140717,880,800
20140718,807,733
20140721,587,533
20140722,514,467
20140723,440,400
20140724,367,333
20140725,294,267
20140728,74,67
20140729,2059,1871
20140730,1987,1806
20140731,1917,1742
20140801,1845,1677
20140804,1633,1484
20140805,1561,1419
20140806,1491,1355
20140807,1419,1290
20140808,1349,1226
20140811,1136,1032
20140812,1065,968
20140813,994,903
20140814,923,839
20140815,852,774
20140818,640,581
20140819,568,516
20140820,498,452
20140821,426,387
20140822,356,323
20140825,142,129
20140826,72,65
20140827,2200,2000
20140901,1987,1806
20140902,1917,1742
20140903,1845,1677
20140904,1775,1613
20140905,1703,1548
20140908,1491,1355
20140909,1419,1290
20140910,1349,1226
20140911,1278,1161
20140912,1207,1097
20140915,994,903
20140916,923,839
20140917,852,774
20140918,781,710
20140919,710,645
20140922,498,452
20140923,426,387
20140924,356,323
20140925,284,258
20140926,214,194
20140929,2127,1933
20140930,2054,1867
20141001,1980,1800
20141002,1907,1733
20141003,1834,1667
20141006,1614,1467
20141007,1540,1400
20141008,1467,1333
20141009,1394,1267
20141010,1320,1200
20141013,1100,1000
20141014,1027,933
20141015,954,867
20141016,880,800
20141017,807,733
20141020,587,533
20141021,514,467
20141022,440,400
20141023,367,333
20141024,294,267
20141027,74,67
20141028,2200,2000
20141029,2129,1935
20141030,2059,1871
20141031,1987,1806
20141103,1775,1613
20141104,1703,1548
20141105,1633,1484
20141106,1561,1419
20141107,1491,1355
20141110,1278,1161
20141111,1207,1097
20141112,1136,1032
20141113,1065,968
20141114,994,903
20141117,781,710
20141118,710,645
20141119,640,581
20141120,568,516
20141121,498,452
20141124,284,258
20141125,214,194
20141126,142,129
20141127,72,65
20141128,2200,2000
20141201,2054,1867
20141202,1980,1800
20141203,1907,1733
20141204,1834,1667
20141205,1760,1600
20141208,1540,1400
20141209,1467,1333
20141210,1394,1267
20141211,1320,1200
20141212,1247,1133
20141215,1027,933
20141216,954,867
20141217,880,800
20141218,807,733
20141219,734,667
20141222,514,467
20141223,440,400
20141224,367,333
20141225,294,267
20141226,220,200
20141229,2059,1871
20141230,1987,1806
20150102,1775,1613
20150105,1561,1419
20150106,1491,1355
20150107,1419,1290
20150108,1349,1226
20150109,1278,1161
20150112,1065,968
20150113,994,903
20150114,923,839
20150115,852,774
20150116,781,710
20150119,568,516
20150120,498,452
20150121,426,387
20150122,356,323
20150123,284,258
20150126,72,65
20150127,2200,2000
20150128,2129,1935
20150129,2059,1871
20150130,1987,1806
20150202,1775,1613
20150203,1703,1548
20150204,1633,1484
20150205,1561,1419
20150206,1118,1016
20150209,959,871
20150210,906,823
20150211,852,774
20150212,799,726
20150213,745,677
20150216,586,532
20150217,533,484
20150218,479,435
20150219,426,387
20150220,373,339
20150223,214,194
20150224,160,145
20150225,107,97
20150226,53,48
20150227,1650,1500
20150302,1473,1339
20150303,1415,1286
20150304,1356,1232
20150305,1297,1179
20150306,1238,1125
20150309,1061,964
20150310,1003,911
20150311,943,857
20150312,885,804
20150313,825,750
20150316,648,589
20150317,590,536
20150318,531,482
20150319,472,429
20150320,413,375
20150323,236,214
20150324,178,161
20150325,118,107
20150326,60,54
20150327,1650,1500
20150330,1544,1403
20150331,1491,1355
20150401,1437,1306
20150402,1384,1258
20150403,1331,1210
20150406,1172,1065
20150407,1118,1016
20150408,1065,968
20150409,1011,919
20150410,1118,1016
20150413,932,847
20150414,869,790
20150415,808,734
20150416,745,677
20150417,684,621
20150420,498,452
20150421,435,395
20150422,373,339
20150423,311,282
20150424,249,226
20150427,62,56
20150428,1862,1692
20150429,1797,1633
20150430,1733,1575
20150501,1669,1517
20150504,1477,1342
20150505,1412,1283
20150506,1348,1225
20150507,1284,1167
20150508,1219,1108
20150511,1027,933
20150512,963,875
20150513,899,817
20150514,834,758
20150515,770,700
20150518,578,525
20150519,514,467
20150520,449,408
20150521,385,350
20150522,322,292
20150525,129,117
20150526,64,58
20150527,1925,1750
20150601,1740,1581
20150602,1677,1524
20150603,1615,1468
20150604,1553,1411
20150605,1491,1355
20150608,1304,1185
20150609,1242,1129
20150610,1181,1073
20150611,1118,1016
20150612,1056,960
20150615,869,790
20150616,808,734
20150617,745,677
20150618,684,621
20150619,622,565
20150622,435,395
20150623,373,339
20150624,311,282
20150625,249,226
20150626,186,169
20150629,1862,1692
20150630,1797,1633
20150701,1733,1575
20150702,1669,1517
20150703,1604,1458
20150706,1412,1283
20150707,1348,1225
20150708,1284,1167
20150709,1219,1108
20150710,1155,1050
20150713,963,875
20150714,899,817
20150715,834,758
20150716,770,700
20150717,707,642
20150720,514,467
20150721,449,408
20150722,385,350
20150723,322,292
20150724,257,233
20150727,64,58
20150728,1864,1694
20150729,1801,1637
20150730,1740,1581
20150731,1677,1524
20150803,1491,1355
20150804,1428,1298
20150805,1367,1242
20150806,1304,1185
20150807,1242,1129
20150810,1056,960
20150811,994,903
20150812,932,847
20150813,869,790
20150814,808,734
20150817,622,565
20150818,559,508
20150819,498,452
20150820,435,395
20150821,373,339
20150824,186,169
20150825,125,113
20150826,62,56
20150827,1925,1750
20150831,1801,1637
20150901,1740,1581
20150902,1677,1524
20150903,1615,1468
20150904,1775,1613
20150907,1561,1419
20150908,1491,1355
20150909,1419,1290
20150910,1349,1226
20150911,1278,1161
20150914,1065,968
20150915,994,903
20150916,923,839
20150917,852,774
20150918,781,710
20150921,568,516
20150922,498,452
20150923,426,387
20150924,356,323
20150925,284,258
20150928,72,65
20150929,2054,1867
20150930,1980,1800
20151001,1907,1733
20151002,1834,1667
20151005,1614,1467
20151006,1540,1400
20151007,1467,1333
20151008,1394,1267
20151009,1320,1200
20151012,1100,1000
20151013,1027,933
20151014,954,867
20151015,880,800
20151016,807,733
20151019,587,533
20151020,514,467
20151021,440,400
20151022,367,333
20151023,294,267
20151026,74,67
20151027,2200,2000
20151102,1987,1806
20151103,1917,1742
20151104,1845,1677
20151105,1775,1613
20151106,1278,1161
20151109,1118,1016
20151110,1065,968
20151111,1011,919
20151112,959,871
20151113,906,823
20151116,745,677
20151117,692,629
20151118,640,581
20151119,586,532
20151120,533,484
20151123,373,339
20151124,319,290
20151125,267,242
20151126,214,194
20151127,160,145
20151130,1595,1450
20151201,1540,1400
20151202,1485,1350
20151203,1430,1300
20151204,1375,1250
20151207,1210,1100
20151208,1155,1050
20151209,1100,1000
20151210,1045,950
20151211,990,900
20151214,825,750
20151215,770,700
20151216,715,650
20151217,660,600
20151218,605,550
20151221,440,400
20151222,385,350
20151223,330,300
20151224,275,250
20151225,220,200
20151228,55,50
20151229,1544,1403
20151230,1491,1355
20160104,1225,1113
20160105,1172,1065
20160106,1118,1016
20160107,1065,968
20160108,1011,919
20160111,852,774
20160112,799,726
20160113,745,677
20160114,692,629
20160115,640,581
20160118,479,435
20160119,426,387
20160120,373,339
20160121,319,290
20160122,267,242
20160125,107,97
20160126,53,48
20160127,1650,1500
20160129,1210,1100
20160201,1094,994
20160202,1054,958
20160203,1016,923
20160204,976,887
20160205,938,852
20160208,820,745
20160209,781,710
20160210,742,674
20160211,703,639
20160212,664,603
20160215,547,497
20160216,508,461
20160217,469,426
20160218,429,390
20160219,391,355
20160222,273,248
20160223,235,213
20160224,195,177
20160225,157,142
20160226,117,106
20160229,1210,1100
20160301,1169,1062
20160302,1127,1024
20160303,1085,986
20160304,1043,948
20160307,918,834
20160308,877,797
20160309,835,759
20160310,794,721
20160311,478,434
20160314,399,362
20160315,372,338
20160316,346,314
20160317,319,290
20160318,293,266
20160321,213,193
20160322,186,169
20160323,160,145
20160324,134,121
20160325,107,97
20160328,27,24
20160329,721,655
20160330,696,632
20160331,671,610
20160401,646,587
20160404,571,519
20160405,547,497
20160406,522,474
20160407,498,452
20160408,472,429
20160411,398,361
20160412,373,339
20160413,348,316
20160414,324,294
20160415,299,271
20160418,224,203
20160419,200,181
20160420,174,158
20160421,149,135
20160422,125,113
20160425,50,45
20160426,26,23
20160427,770,700
20160428,745,677
20160429,719,653
20160502,642,583
20160503,616,560
20160504,591,537
20160505,565,513
20160506,539,490
20160509,462,420
20160510,437,397
20160511,411,373
20160512,385,350
20160513,360,327
20160516,283,257
20160517,257,233
20160518,231,210
20160519,206,187
20160520,180,163
20160523,103,93
