date,initial,maintenance
20190402,201,182
20190403,2544,2312
20190404,2466,2241
20190405,2381,2164
20190408,2409,2190
20190409,2301,2091
20190410,2185,1986
20190411,2066,1878
20190412,1934,1758
20190415,1877,1706
20190416,1723,1566
20190417,1561,1419
20190418,1395,1268
20190419,1423,1293
20190422,1287,1170
20190423,1091,991
20190424,890,809
20190425,679,617
20190426,462,420
20190429,244,221
20190430,248,225
20190501,385,350
20190502,201,182
20190503,2491,2264
20190506,2485,2259
20190507,2411,2191
20190508,2324,2112
20190509,2233,2030
20190510,2132,1938
20190513,2120,1927
20190514,1998,1816
20190515,1873,1702
20190516,1740,1581
20190517,1595,1450
20190520,1505,1368
20190521,1340,1218
20190522,1172,1065
20190523,993,902
20190524,809,735
20190527,852,774
20190528,648,589
20190529,439,399
20190530,222,201
20190531,226,205
20190603,362,329
20190604,189,171
20190605,2796,2541
20190606,2708,2461
20190607,2610,2372
20190610,2636,2396
20190611,2510,2281
20190612,2374,2158
20190613,2228,2025
20190614,2074,1885
20190617,1995,1813
20190618,1811,1646
20190619,1619,1471
20190620,1416,1287
20190621,1204,1094
20190624,1020,927
20190625,779,708
20190626,530,481
20190627,269,244
20190628,274,249
20190701,429,390
20190702,209,190
20190703,2676,2432
20190704,2755,2504
20190705,2683,2439
20190708,2750,2500
20190709,2653,2411
20190710,2552,2320
20190711,2438,2216
20190712,2320,2109
20190715,2291,2082
20190716,2148,1952
20190717,1996,1814
20190718,1832,1665
20190719,1664,1512
20190722,1542,1401
20190723,1348,1225
20190724,1142,1038
20190725,932,847
20190726,710,645
20190729,499,453
20190730,251,228
20190731,256,232
20190801,387,351
20190802,189,171
20190805,2676,2432
20190806,2607,2370
20190807,2536,2305
20190808,2451,2228
20190809,2363,2148
20190812,2380,2163
20190813,2266,2060
20190814,2140,1945
20190815,2009,1826
20190816,1870,1700
20190819,1795,1631
20190820,1631,1482
20190821,1454,1321
20190822,1273,1157
20190823,1080,981
20190826,916,832
20190827,697,633
20190828,473,430
20190829,239,217
20190830,244,221
20190902,387,351
20190903,406,369
20190904,189,171
20190905,2951,2682
20190906,2862,2601
20190909,2919,2653
20190910,2797,2542
20190911,2666,2423
20190912,2524,2294
20190913,2371,2155
20190916,2313,2102
20190917,2516,2287
20190918,2286,2078
20190919,2057,1870
20190920,1801,1637
20190923,1593,1448
20190924,1300,1181
20190925,993,902
20190926,675,613
20190927,343,311
20190930,362,329
20191001,539,490
20191002,253,230
20191003,3284,2985
20191004,3116,2832
20191007,3237,2942
20191008,3142,2856
20191009,3044,2767
20191010,2929,2662
20191011,2810,2554
20191014,2809,2553
20191015,2658,2416
20191016,2491,2264
20191017,2319,2108
20191018,2131,1937
20191021,2022,1838
20191022,1803,1639
20191023,1382,1256
20191024,1171,1064
20191025,956,869
20191028,754,685
20191029,512,465
20191030,258,234
20191031,263,239
20191101,414,376
20191104,206,187
20191105,3041,2764
20191106,2946,2678
20191107,2841,2582
20191108,2725,2477
20191111,2734,2485
20191112,2587,2351
20191113,2408,2189
20191114,2241,2037
20191115,2064,1876
20191118,1961,1782
20191119,1753,1593
20191120,1534,1394
20191121,1304,1185
20191122,1064,967
20191125,845,768
20191126,574,521
20191127,292,265
20191128,297,270
20191129,303,275
20191202,477,433
20191203,235,213
20191204,2940,2672
20191205,2862,2601
20191206,2768,2516
