date,initial,maintenance
20140425,457,415
20140428,304,276
20140429,153,139
20140501,3019,2744
20140502,2866,2605
20140505,2716,2469
20140506,2562,2329
20140507,2413,2193
20140508,2260,2054
20140509,2107,1915
20140512,1956,1778
20140513,1803,1639
20140514,1650,1500
20140515,1501,1364
20140516,1348,1225
20140519,1197,1088
20140520,1063,966
20140521,912,829
20140522,759,690
20140523,607,551
20140527,457,415
20140528,304,276
20140529,153,139
20140602,3024,2749
20140603,2871,2610
20140604,2719,2471
20140605,2569,2335
20140606,2416,2196
20140609,2265,2059
20140610,2112,1920
20140611,1960,1781
20140612,1810,1645
20140613,1656,1505
20140616,1503,1366
20140617,1353,1230
20140618,1201,1091
20140619,1050,954
20140620,912,829
20140623,759,690
20140624,607,551
20140625,457,415
20140626,304,276
20140627,153,139
20140701,3027,2751
20140702,2882,2620
20140703,2736,2487
20140707,2592,2356
20140708,2449,2226
20140709,2302,2092
20140710,2159,1962
20140711,2012,1829
20140714,1868,1698
20140715,1722,1565
20140716,1578,1434
20140717,1432,1301
20140718,1287,1170
20140721,1141,1037
20140722,1015,922
20140723,872,792
20140724,724,658
20140725,581,528
20140728,434,394
20140729,291,264
20140730,145,131
20140801,3019,2744
20140804,2866,2605
20140805,2716,2469
20140806,2562,2329
20140807,2413,2193
20140808,2260,2054
20140811,1961,1782
20140812,1821,1655
20140813,1678,1525
20140814,1535,1395
20140815,1396,1269
20140818,1253,1139
20140819,1114,1012
20140820,989,899
20140821,850,772
20140822,708,643
20140825,565,513
20140826,425,386
20140827,283,257
20140828,143,130
20140901,2955,2686
20140902,2815,2559
20140903,2672,2429
20140904,2530,2300
20140905,2391,2173
20140908,2248,2043
20140909,2108,1916
20140910,1966,1787
20140911,1823,1657
20140912,1683,1530
20140915,1542,1401
20140916,1399,1271
20140917,1259,1144
20140918,1116,1014
20140919,977,888
20140922,850,772
20140923,708,643
20140924,565,513
20140925,425,386
20140926,283,257
20140929,143,130
20141001,2824,2567
20141002,2693,2448
20141003,2804,2549
20141006,2661,2419
20141007,2522,2292
20141008,2380,2163
20141009,2240,2036
20141010,2097,1906
20141013,1957,1779
20141014,1814,1649
20141015,1676,1523
20141016,1533,1393
20141017,1589,1444
20141020,1425,1295
20141021,1302,1183
20141022,1138,1034
20141023,976,887
20141024,812,738
20141027,652,592
20141028,487,442
20141029,326,296
20141030,161,146
20141103,3514,3194
20141104,3319,3017
20141105,3121,2837
20141106,2922,2656
20141107,2728,2480
20141110,2529,2299
20141111,2331,2119
20141112,2137,1942
20141113,1939,1762
20141114,1744,1585
20141117,1685,1531
20141118,1469,1335
20141119,1258,1143
20141120,1071,973
20141121,860,781
20141124,644,585
20141125,428,389
20141126,225,204
20141201,4006,3641
20141202,4415,4013
20141203,4190,3809
20141204,3969,3608
20141205,3749,3408
20141208,3524,3203
20141209,3304,3003
20141210,3078,2798
20141211,2858,2598
20141212,2633,2393
20141215,2413,2193
20141216,2188,1989
20141217,1967,1788
20141218,1743,1584
20141219,1557,1415
20141222,1337,1215
20141223,1111,1010
20141224,891,810
20141226,666,605
20141229,446,405
20141230,220,200
20150102,4607,4188
20150105,4362,3965
20150106,4118,3743
20150107,3872,3520
20150108,3628,3298
20150109,3383,3075
20150112,3139,2853
20150113,2893,2630
20150114,2649,2408
20150115,2404,2185
20150116,2160,1963
20150120,1958,1780
20150202,4867,4424
20150205,3834,3485
20150206,3944,3585
20150209,3658,3325
20150210,3373,3066
20150211,3093,2811
20150212,2807,2551
20150213,2526,2296
20150217,2241,2037
20150218,1955,1777
20150219,1675,1522
20150220,1418,1289
20150223,1138,1034
20150224,852,774
20150225,567,515
20150226,286,260
20150302,5108,4643
20150303,4865,4422
20150304,4617,4197
20150305,4374,3976
20150306,4132,3756
20150309,3885,3531
20150310,3641,3310
20150311,3394,3085
20150312,3151,2864
20150313,2903,2639
20150316,2660,2418
20150317,2413,2193
20150318,2170,1972
20150319,1922,1747
20150320,1714,1558
20150323,1472,1338
20150324,1224,1112
20150325,982,892
20150326,733,666
20150327,491,446
20150330,244,221
20150401,5108,4643
20150402,4865,4422
20150403,4617,4197
20150406,4374,3976
20150407,4132,3756
20150408,3885,3531
20150409,3641,3310
20150410,3394,3085
20150413,3151,2864
20150414,2903,2639
20150415,2660,2418
20150416,2413,2193
20150417,2170,1972
20150420,1922,1747
20150421,1714,1558
20150422,1472,1338
20150423,1224,1112
20150424,982,892
20150427,733,666
20150428,491,446
20150429,244,221
20150501,4404,4003
20150504,4169,3790
20150505,3936,3578
20150506,3702,3365
20150507,3469,3153
20150508,3234,2940
20150511,3001,2728
20150512,2767,2515
20150513,2534,2303
20150514,2299,2090
20150515,2066,1878
20150518,1832,1665
20150519,1637,1488
20150520,1403,1275
20150521,1170,1063
20150522,935,850
20150526,702,638
20150527,468,425
20150528,235,213
20150601,4435,4031
20150602,4220,3836
20150603,4010,3645
20150604,3794,3449
20150605,3584,3258
20150608,3374,3067
20150609,3159,2871
20150610,2948,2680
20150611,2733,2484
20150612,2523,2293
20150615,2308,2098
20150616,2097,1906
20150617,1883,1711
20150618,1672,1520
20150619,1457,1324
20150622,1276,1160
20150623,1062,965
20150624,852,774
20150625,636,578
20150626,426,387
20150629,211,191
20150701,4425,4022
20150702,4210,3827
20150706,4000,3636
20150707,3789,3444
20150708,3871,3519
20150709,3644,3312
20150710,3412,3101
20150713,3184,2894
20150714,2951,2682
20150715,2723,2475
20150716,2491,2264
20150717,2263,2057
20150720,2030,1845
20150721,1842,1674
20150722,1610,1463
20150723,1382,1256
20150724,1149,1044
20150727,921,837
20150728,689,626
20150729,461,419
20150730,228,207
20150803,4781,4346
20150804,4538,4125
20150805,4300,3909
20150806,4057,3688
20150807,3820,3472
20150810,3577,3251
20150811,3333,3030
20150812,3096,2814
20150813,2853,2593
20150814,2611,2373
20150817,2372,2156
20150818,2130,1936
20150819,1891,1719
20150820,1686,1532
20150821,1448,1316
20150824,1205,1095
20150825,962,874
20150826,724,658
20150827,481,437
20150828,244,221
20150901,4791,4355
20150902,4548,4134
20150903,4306,3914
20150904,4067,3697
20150908,3825,3477
20150909,3586,3260
20150910,3344,3040
20150911,3101,2819
20150914,2864,2603
20150915,2621,2382
20150916,2378,2161
20150917,2140,1945
20150918,1897,1724
20150921,1659,1508
20150922,1448,1316
20150923,1205,1095
20150924,962,874
20150925,724,658
20150928,481,437
20150929,244,221
20151001,4793,4357
20151002,4560,4145
20151005,4332,3938
20151006,4105,3731
20151007,3871,3519
20151008,3644,3312
20151009,3412,3101
20151012,3184,2894
20151013,2951,2682
20151014,2723,2475
20151015,2491,2264
20151016,2263,2057
20151019,2030,1845
20151020,1842,1674
20151021,1610,1463
20151022,1382,1256
20151023,1149,1044
20151026,921,837
20151027,689,626
20151028,461,419
20151029,228,207
20151102,4780,4345
20151103,4527,4115
20151104,4274,3885
20151105,4021,3655
20151106,3768,3425
20151109,3515,3195
20151110,3262,2965
20151111,3009,2735
20151112,2756,2505
20151113,2503,2275
20151116,2250,2045
20151117,1997,1815
20151118,1744,1585
20151119,1491,1355
20151120,1265,1150
20151123,1012,920
20151124,759,690
20151125,506,460
20151127,253,230
20151201,4793,4357
20151202,4565,4150
20151203,4332,3938
20151204,4105,3731
