date,initial,maintenance
20140923,42176,38341
20140924,39763,36148
20140925,37195,33813
20140926,34436,31305
20140929,24350,22136
20140930,19882,18074
20141001,14058,12780
20141002,77000,70000
20141006,74475,67704
20141007,73180,66527
20141008,71861,65328
20141009,70518,64107
20141010,69149,62862
20141013,64867,58970
20141014,63376,57614
20141015,61848,56225
20141016,60283,54802
20141017,58674,53340
20141020,53563,48693
20141021,51747,47042
20141022,49863,45330
20141023,47908,43552
20141024,45868,41698
20141027,39116,35560
20141028,36590,33263
20141029,33876,30796
20141030,30925,28113
20141031,27660,25145
20141103,13830,12572
20141104,74389,67626
20141105,73049,66408
20141106,71683,65166
20141107,70292,63901
20141110,65939,59944
20141111,64423,58566
20141112,62871,57155
20141113,61279,55708
20141114,59645,54222
20141117,54447,49497
20141118,52601,47819
20141119,50688,46080
20141120,48700,44272
20141121,46626,42387
20141124,39763,36148
20141125,37195,33813
20141126,34436,31305
20141127,31435,28577
20141128,28116,25560
20141201,14058,12780
20141202,77000,70000
20141208,73180,66527
20141209,71861,65328
20141210,70518,64107
20141211,69149,62862
20141212,67752,61592
20141215,63376,57614
20141216,61848,56225
20141217,60283,54802
20141218,58674,53340
20141219,57021,51837
20141222,51747,47042
20141223,49863,45330
20141224,47908,43552
20141225,45868,41698
20141226,43733,39757
20141229,36590,33263
20141230,33876,30796
20150102,23954,21776
20150105,74475,67704
20150106,73180,66527
20150107,71861,65328
20150108,70518,64107
20150109,69149,62862
20150112,64867,58970
20150113,63376,57614
20150114,61848,56225
20150115,60283,54802
20150116,58674,53340
20150119,53563,48693
20150120,51747,47042
20150121,49863,45330
20150122,47908,43552
20150123,45868,41698
20150126,39116,35560
20150127,36590,33263
20150128,33876,30796
20150129,30925,28113
20150130,27660,25145
20150202,13830,12572
20150203,77000,70000
20150204,75613,68739
20150205,74200,67454
20150206,72759,66144
20150209,68253,62048
20150210,66685,60622
20150211,65078,59161
20150212,63430,57663
20150213,61738,56125
20150216,56359,51235
20150217,54447,49497
20150218,52467,47697
20150219,50409,45826
20150220,48263,43875
20150223,41159,37417
20150224,38500,35000
20150225,35645,32404
20150226,32538,29580
20150227,29104,26458
20150302,14552,13229
20150303,75749,68862
20150304,74475,67704
20150305,73180,66527
20150306,71861,65328
20150309,67752,61592
20150310,66325,60295
20150311,64867,58970
20150312,63376,57614
20150313,61848,56225
20150316,57021,51837
20150317,55318,50289
20150318,53563,48693
20150319,51747,47042
20150320,49863,45330
20150323,43733,39757
20150324,41489,37717
20150325,39116,35560
20150326,36590,33263
20150327,33876,30796
20150330,23954,21776
20150331,19558,17780
20150401,13830,12572
20150402,77000,70000
20150406,75706,68823
20150407,74389,67626
20150408,73049,66408
20150409,71683,65166
20150410,70292,63901
20150413,65939,59944
20150414,64423,58566
20150415,62871,57155
20150416,61279,55708
20150417,59645,54222
20150420,54447,49497
20150421,52601,47819
20150422,50688,46080
20150423,48700,44272
20150424,46626,42387
20150427,39763,36148
20150428,37195,33813
20150429,34436,31305
20150430,31435,28577
20150501,28116,25560
20150504,14058,12780
20150505,73180,66527
20150506,71861,65328
20150507,70518,64107
20150508,69149,62862
20150511,64867,58970
20150512,63376,57614
20150513,61848,56225
20150514,60283,54802
20150515,58674,53340
20150518,53563,48693
20150519,51747,47042
20150520,49863,45330
20150521,47908,43552
20150522,45868,41698
20150525,39116,35560
20150526,36590,33263
20150527,33876,30796
20150528,30925,28113
20150529,27660,25145
20150601,13830,12572
20150602,77000,70000
20150603,75706,68823
20150604,74389,67626
20150605,73049,66408
20150608,68871,62610
20150609,67422,61292
20150610,65939,59944
20150611,64423,58566
20150612,62871,57155
20150615,57964,52694
20150616,56234,51121
20150617,54447,49497
20150618,52601,47819
20150619,50688,46080
20150622,44457,40415
20150623,42176,38341
20150624,39763,36148
20150625,37195,33813
20150626,34436,31305
20150629,24350,22136
20150630,19882,18074
20150701,14058,12780
20150702,77000,70000
20150706,74475,67704
20150707,73180,66527
20150708,71861,65328
20150709,70518,64107
20150710,69149,62862
20150713,64867,58970
20150714,63376,57614
20150715,61848,56225
20150716,60283,54802
20150717,58674,53340
20150720,53563,48693
20150721,51747,47042
20150722,49863,45330
20150723,47908,43552
20150724,45868,41698
20150727,39116,35560
20150728,36590,33263
20150729,33876,30796
20150730,30925,28113
20150731,27660,25145
20150803,13830,12572
20150804,74475,67704
20150805,73180,66527
20150806,71861,65328
20150807,70518,64107
20150810,66325,60295
20150811,64867,58970
20150812,63376,57614
20150813,61848,56225
20150814,60283,54802
20150817,55318,50289
20150818,53563,48693
20150819,51747,47042
20150820,49863,45330
20150821,47908,43552
20150824,41489,37717
20150825,39116,35560
20150826,36590,33263
20150827,33876,30796
20150828,30925,28113
20150831,19558,17780
20150901,13830,12572
20150902,77000,70000
20150903,75706,68823
20150904,74389,67626
20150907,70292,63901
20150908,68871,62610
20150909,67422,61292
20150910,65939,59944
20150911,64423,58566
20150914,59645,54222
20150915,57964,52694
20150916,56234,51121
20150917,54447,49497
20150918,52601,47819
20150921,46626,42387
20150922,44457,40415
20150923,42176,38341
20150924,39763,36148
20150925,37195,33813
20150928,28116,25560
20150929,24350,22136
20150930,19882,18074
20151001,14058,12780
20151002,77000,70000
20151005,74475,67704
20151006,73180,66527
20151007,71861,65328
20151008,70518,64107
20151009,69149,62862
20151012,64867,58970
20151013,63376,57614
20151014,61848,56225
20151015,60283,54802
20151016,58674,53340
20151019,53563,48693
20151020,51747,47042
20151021,49863,45330
20151022,47908,43552
20151023,45868,41698
20151026,39116,35560
20151027,36590,33263
20151028,33876,30796
20151029,30925,28113
20151030,27660,25145
20151102,13830,12572
20151103,75706,68823
20151104,74389,67626
20151105,73049,66408
20151106,71683,65166
20151109,67422,61292
20151110,65939,59944
20151111,64423,58566
20151112,62871,57155
20151113,61279,55708
20151116,56234,51121
20151117,54447,49497
20151118,52601,47819
20151119,50688,46080
20151120,48700,44272
20151123,42176,38341
20151124,39763,36148
20151125,37195,33813
20151126,34436,31305
20151127,31435,28577
20151130,19882,18074
20151201,14058,12780
20151202,77000,70000
20151207,74475,67704
20151208,73180,66527
20151209,71861,65328
20151210,70518,64107
20151211,69149,62862
20151214,64867,58970
20151215,63376,57614
20151216,61848,56225
20151217,60283,54802
20151218,58674,53340
20151221,53563,48693
20151222,51747,47042
20151223,49863,45330
20151224,47908,43552
20151225,45868,41698
20151228,39116,35560
20151229,36590,33263
20151230,33876,30796
20160104,13830,12572
20160105,73180,66527
20160106,71861,65328
20160107,70518,64107
20160108,69149,62862
20160111,64867,58970
20160112,63376,57614
20160113,61848,56225
20160114,60283,54802
20160115,58674,53340
20160118,53563,48693
20160119,51747,47042
20160120,49863,45330
20160121,47908,43552
20160122,45868,41698
20160125,39116,35560
20160126,36590,33263
20160127,33876,30796
20160128,30925,28113
20160129,27660,25145
20160201,13830,12572
20160202,77000,70000
20160203,75662,68783
20160204,74298,67543
20160205,72908,66280
20160208,68573,62339
20160209,67066,60969
20160210,65524,59567
20160211,63946,58132
20160212,62326,56660
20160215,57195,51995
20160216,55379,50344
20160217,53501,48637
20160218,51554,46867
20160219,49532,45029
20160222,42896,38996
20160223,40443,36766
20160224,37831,34391
20160225,35024,31840
20160226,31973,29066
20160229,20222,18383
20160301,14299,12999
20160302,77000,70000
20160307,73180,66527
20160308,71861,65328
20160309,70518,64107
20160310,69149,62862
20160311,67752,61592
20160314,63376,57614
20160315,61848,56225
20160316,60283,54802
20160317,58674,53340
20160318,57021,51837
20160321,51747,47042
20160322,49863,45330
20160323,47908,43552
20160324,45868,41698
20160325,43733,39757
20160328,36590,33263
20160329,33876,30796
20160330,30925,28113
20160331,27660,25145
20160401,23954,21776
20160404,77000,70000
20160405,75706,68823
20160406,74389,67626
20160407,73049,66408
20160408,71683,65166
20160411,67422,61292
20160412,65939,59944
20160413,64423,58566
20160414,62871,57155
20160415,61279,55708
20160418,56234,51121
20160419,54447,49497
20160420,52601,47819
20160421,50688,46080
20160422,48700,44272
20160425,42176,38341
20160426,39763,36148
20160427,37195,33813
20160428,34436,31305
20160429,31435,28577
20160502,19882,18074
20160503,14058,12780
20160504,74475,67704
20160505,73180,66527
20160506,71861,65328
20160509,67752,61592
20160510,66325,60295
20160511,64867,58970
20160512,63376,57614
20160513,61848,56225
20160516,57021,51837
20160517,55318,50289
20160518,53563,48693
20160519,51747,47042
20160520,49863,45330
20160523,43733,39757
20160524,41489,37717
20160525,39116,35560
20160526,36590,33263
20160527,33876,30796
20160530,23954,21776
20160531,19558,17780
20160601,13830,12572
20160602,77000,70000
20160606,75706,68823
20160607,74389,67626
20160608,73049,66408
20160609,71683,65166
20160610,70292,63901
20160613,65939,59944
20160614,64423,58566
20160615,62871,57155
20160616,61279,55708
20160617,59645,54222
20160620,54447,49497
20160621,52601,47819
20160622,50688,46080
20160623,48700,44272
20160624,46626,42387
20160627,39763,36148
20160628,37195,33813
20160629,34436,31305
20160630,31435,28577
20160701,28116,25560
20160704,14058,12780
20160705,73180,66527
20160706,71861,65328
20160707,70518,64107
20160708,69149,62862
20160711,64867,58970
20160712,63376,57614
20160713,61848,56225
20160714,60283,54802
20160715,58674,53340
20160718,53563,48693
20160719,51747,47042
20160720,49863,45330
20160721,47908,43552
20160722,45868,41698
20160725,39116,35560
20160726,36590,33263
20160727,33876,30796
20160728,30925,28113
20160729,27660,25145
20160801,13830,12572
20160802,77000,70000
20160803,75749,68862
20160804,74475,67704
20160805,73180,66527
20160808,69149,62862
20160809,67752,61592
20160810,66325,60295
20160811,64867,58970
20160812,63376,57614
20160815,58674,53340
20160816,57021,51837
20160817,55318,50289
20160818,53563,48693
20160819,51747,47042
20160822,45868,41698
20160823,43733,39757
20160824,41489,37717
20160825,39116,35560
20160826,36590,33263
20160829,27660,25145
20160830,23954,21776
20160831,19558,17780
20160901,13830,12572
20160902,77000,70000
20160905,75706,68823
20160906,74389,67626
20160907,73049,66408
20160908,71683,65166
20160909,70292,63901
20160912,65939,59944
20160913,64423,58566
20160914,62871,57155
20160915,61279,55708
20160916,59645,54222
20160919,54447,49497
20160920,52601,47819
20160921,50688,46080
20160922,48700,44272
20160923,46626,42387
20160926,39763,36148
20160927,37195,33813
20160928,34436,31305
20160929,31435,28577
20160930,28116,25560
20161003,14058,12780
20161004,74475,67704
20161005,73180,66527
20161006,71861,65328
20161007,70518,64107
20161010,66325,60295
20161011,64867,58970
20161012,63376,57614
20161013,61848,56225
20161014,60283,54802
20161017,55318,50289
20161018,53563,48693
20161019,51747,47042
20161020,49863,45330
20161021,47908,43552
20161024,41489,37717
20161025,39116,35560
20161026,36590,33263
20161027,33876,30796
20161028,30925,28113
20161031,19558,17780
20161101,13830,12572
20161102,77000,70000
20161103,75706,68823
20161104,74389,67626
20161107,70292,63901
20161108,68871,62610
20161109,67422,61292
20161110,65939,59944
20161111,64423,58566
20161114,59645,54222
20161115,57964,52694
20161116,56234,51121
20161117,54447,49497
20161118,52601,47819
20161121,46626,42387
20161122,44457,40415
20161123,42176,38341
20161124,39763,36148
20161125,37195,33813
20161128,28116,25560
20161129,24350,22136
20161130,19882,18074
20161201,14058,12780
20161202,77000,70000
20161205,75749,68862
20161206,74475,67704
20161207,73180,66527
20161208,71861,65328
20161209,70518,64107
20161212,66325,60295
20161213,64867,58970
20161214,63376,57614
20161215,61848,56225
20161216,60283,54802
20161219,55318,50289
20161220,53563,48693
20161221,51747,47042
20161222,49863,45330
20161223,47908,43552
20161226,41489,37717
20161227,39116,35560
20161228,36590,33263
20161229,33876,30796
20161230,30925,28113
20170102,19558,17780
20170103,13830,12572
20170104,74475,67704
20170105,73180,66527
20170106,71861,65328
20170109,67752,61592
20170110,66325,60295
20170111,64867,58970
20170112,63376,57614
20170113,61848,56225
20170116,57021,51837
20170117,55318,50289
20170118,53563,48693
20170119,51747,47042
20170120,49863,45330
20170123,43733,39757
20170124,41489,37717
20170125,39116,35560
20170126,36590,33263
20170127,33876,30796
20170130,23954,21776
20170131,19558,17780
20170201,13830,12572
20170202,77000,70000
20170203,75613,68739
20170206,71288,64807
20170207,69788,63443
20170208,68253,62048
20170209,66685,60622
20170210,65078,59161
20170213,59999,54544
20170214,58207,52915
20170215,56359,51235
20170216,54447,49497
20170217,52467,47697
20170220,46017,41833
20170221,43655,39686
20170222,41159,37417
20170223,38500,35000
20170224,35645,32404
20170227,25205,22913
20170228,20579,18708
20170301,14552,13229
20170302,77000,70000
20170306,74475,67704
20170307,73180,66527
20170308,71861,65328
20170309,70518,64107
20170310,69149,62862
20170313,64867,58970
20170314,63376,57614
20170315,61848,56225
20170316,60283,54802
20170317,58674,53340
20170320,53563,48693
20170321,51747,47042
20170322,49863,45330
20170323,47908,43552
20170324,45868,41698
20170327,39116,35560
20170328,36590,33263
20170329,33876,30796
20170330,30925,28113
20170331,27660,25145
20170403,13830,12572
20170404,75706,68823
20170405,74389,67626
20170406,73049,66408
20170407,71683,65166
20170410,67422,61292
20170411,65939,59944
20170412,64423,58566
20170413,62871,57155
20170414,61279,55708
20170417,56234,51121
20170418,54447,49497
20170419,52601,47819
20170420,50688,46080
20170421,48700,44272
20170424,42176,38341
20170425,39763,36148
20170426,37195,33813
20170427,34436,31305
20170428,31435,28577
20170501,19882,18074
20170502,14058,12780
20170503,75749,68862
20170504,74475,67704
20170505,73180,66527
20170508,69149,62862
20170509,67752,61592
20170510,66325,60295
20170511,64867,58970
20170512,63376,57614
20170515,58674,53340
20170516,57021,51837
20170517,55318,50289
20170518,53563,48693
20170519,51747,47042
20170522,45868,41698
20170523,43733,39757
20170524,41489,37717
20170525,39116,35560
20170526,36590,33263
20170529,27660,25145
20170530,23954,21776
20170531,19558,17780
20170601,13830,12572
20170602,77000,70000
20170606,75706,68823
20170607,74389,67626
20170608,73049,66408
20170609,71683,65166
20170612,67422,61292
20170613,65939,59944
20170614,64423,58566
20170615,62871,57155
20170616,61279,55708
20170619,56234,51121
20170620,54447,49497
20170621,52601,47819
20170622,50688,46080
20170623,48700,44272
20170626,42176,38341
20170627,39763,36148
20170628,37195,33813
