date,initial,maintenance
20140404,5313,4830
20140407,5021,4564
20140408,4920,4472
20140409,4816,4378
20140410,4711,4282
20140411,4602,4183
20140414,4261,3873
20140415,4141,3764
20140416,4017,3651
20140417,3890,3536
20140418,3758,3416
20140421,3331,3028
20140422,3176,2887
20140423,3013,2739
20140424,2841,2582
20140425,2657,2415
20140428,2009,1826
20140429,1740,1581
20140430,1421,1291
20140501,1005,913
20140502,5500,5000
20140505,5320,4836
20140506,5228,4752
20140507,5133,4666
20140508,5037,4579
20140509,4939,4490
20140512,4634,4212
20140513,4527,4115
20140514,4418,4016
20140515,4306,3914
20140516,4191,3810
20140519,3826,3478
20140520,3696,3360
20140521,3562,3238
20140522,3423,3111
20140523,3276,2978
20140526,2794,2540
20140527,2614,2376
20140528,2420,2200
20140529,2209,2008
20140530,1976,1796
20140602,5500,5000
20140603,5408,4916
20140604,5313,4830
20140605,5218,4743
20140606,5121,4655
20140609,4816,4378
20140610,4711,4282
20140611,4602,4183
20140612,4491,4082
20140613,4377,3979
20140616,4017,3651
20140617,3890,3536
20140618,3758,3416
20140619,3621,3291
20140620,3479,3162
20140623,3013,2739
20140624,2841,2582
20140625,2657,2415
20140626,2460,2236
20140627,2246,2041
20140630,1421,1291
20140701,1005,913
20140702,5500,5000
20140707,5228,4752
20140708,5133,4666
20140709,5037,4579
20140710,4939,4490
20140711,4839,4399
20140714,4527,4115
20140715,4418,4016
20140716,4306,3914
20140717,4191,3810
20140718,4074,3703
20140721,3696,3360
20140722,3562,3238
20140723,3423,3111
20140724,3276,2978
20140725,3124,2840
20140728,2614,2376
20140729,2420,2200
20140730,2209,2008
20140731,1976,1796
20140801,1711,1555
20140804,5411,4919
20140805,5320,4836
20140806,5228,4752
20140807,5133,4666
20140808,5037,4579
20140811,4738,4307
20140812,4634,4212
20140813,4527,4115
20140814,4418,4016
20140815,4306,3914
20140818,3952,3592
20140819,3826,3478
20140820,3696,3360
20140821,3562,3238
20140822,3423,3111
20140825,2964,2694
20140826,2794,2540
20140827,2614,2376
20140828,2420,2200
20140829,2209,2008
20140901,5500,5000
20140903,5408,4916
20140904,5313,4830
20140905,5218,4743
20140908,4920,4472
20140909,4816,4378
20140910,4711,4282
20140911,4602,4183
20140912,4491,4082
20140915,4141,3764
20140916,4017,3651
20140917,3890,3536
20140918,3758,3416
20140919,3621,3291
20140922,3176,2887
20140923,3013,2739
20140924,2841,2582
20140925,2657,2415
20140926,2460,2236
20140929,1740,1581
20140930,1421,1291
20141001,1005,913
20141002,5500,5000
20141006,5320,4836
20141007,5228,4752
20141008,5133,4666
20141009,5037,4579
20141010,4939,4490
20141013,4634,4212
20141014,4527,4115
20141015,4418,4016
20141016,4306,3914
20141017,4191,3810
